Numéro de produit,Numéro de fournisseur,Numéro de commande,Date de la réception,Quantité,Sous-total (sans les taxes),Montant de taxe fédérale,Montant de taxe provinciale,Prix coûtant régulier ou prix de détail sugg.,Escompte - Montant fixe,Escompte - Pourcentage,Prix coûtant,Numéro de client (facturé),Numéro de client (livré à),Numéro séquentiel de la commande client,Numéro de G/L - Achats,Code d'activité,Numéro de projet,Référence fichier Trans.dbf,Devise étrangère,Achat facturé (T/F),Code unique d identification,Niveau de taxe provinciale (1-21),ACPYBBIL
,COUVERT-FP,0001635,2025/08/15,0.000,-1316.0500,-65.8025,-131.2760,-1316.0500,0.000000,0.0000,-1316.0500,OMH-SHAWIN,,,33500,25001,0000024022,,,TRUE,FZ0Q8NRGD,1,066409
,COUVERT-FP,0001635,2025/08/15,0.000,970.7200,48.5360,96.8293,970.7200,0.000000,0.0000,970.7200,OMH-SHAWIN,,,33500,25001,0000024022,,,TRUE,FZ0Q8NRGD,1,066409
,COUVERT-FP,0001585,2025/08/15,0.000,7990.0000,399.5000,797.0025,7990.0000,0.000000,0.0000,7990.0000,OMH-SHAWIN,,,33500,07510,0000024022,,,TRUE,JTTXQK1MH,1,066410
,ENT-MAXIME,0001711,2025/08/19,0.000,1995.5100,99.7755,199.0521,1995.5100,0.000000,0.0000,1995.5100,REMBOUR-PR,,,33500,02300,0000025008,,,TRUE,BFM34CIT9,1,066348
,ARMECO----,0001823,2025/08/19,0.000,1430.0000,71.5000,142.6425,1430.0000,0.000000,0.0000,1430.0000,HABITAT-ME,,,33200,10000,0000025005,,,TRUE,UWA0PB3JP,1,066356
,COMETAL---,0001752,2025/08/19,0.000,3850.0000,192.5000,384.0375,3850.0000,0.000000,0.0000,3850.0000,CONSEIL-AT,,,33200,10000,0000025007,,,TRUE,8RMZ0P66J,1,066357
,PEINT-DUPO,0001379,2025/08/19,0.000,10834.0000,541.7000,1080.6915,10834.0000,0.000000,0.0000,10834.0000,SOC-IMMOBI,,,33500,09910,0000023025,,,TRUE,CZ3EBLZEO,1,066359
,CHAMPAGNE.,0001804,2025/08/19,0.000,1212.0000,60.6000,120.8970,1212.0000,0.000000,0.0000,1212.0000,,,,33200,10000,0000025011,,,TRUE,EXMV02EOV,1,066371
,CHAMPAGNE.,0001804,2025/08/19,0.000,1.8000,0.0900,0.1796,1.8000,0.000000,0.0000,1.8000,,,,33200,10000,0000025011,,,TRUE,EXMV02EOV,1,066371
,F-DAIGLE--,0001716,2025/08/20,0.000,40500.0000,2025.0000,4039.8750,40500.0000,0.000000,0.0000,40500.0000,CONSEIL-AT,,,33200,08000,0000025007,,,TRUE,5T8EVA6OO,1,066484
,PEINT-DUPO,0001708,2025/08/22,0.000,16900.0000,845.0000,1685.7750,16900.0000,0.000000,0.0000,16900.0000,HABITAT-ME,,,33500,09910,0000025005,X000001735,,FALSE,TRN4JF8R4,1,
,FORME-CONC,0001693,2025/08/22,0.000,45208.3300,2260.4165,4509.5309,45208.3300,0.000000,0.0000,45208.3300,HABITAT-ME,,,33500,06400,0000025005,,,TRUE,MG9JG5VE9,1,066471
,ENT-MAXIME,0001747,2025/08/25,0.000,56942.8100,2847.1405,5680.0453,56942.8100,0.000000,0.0000,56942.8100,CONSEIL-AT,,,33500,02315,0000025007,,,TRUE,HQR8CQB0Q,1,066470
,GAUTHIER--,0001803,2025/08/25,0.000,21384.0000,1069.2000,2133.0540,21384.0000,0.000000,0.0000,21384.0000,HABITAT-ME,,,33500,15001,0000025005,,,TRUE,7L6S7096O,1,066472
,MULTI-ENER,0001736,2025/08/25,0.000,4500.0000,225.0000,448.8750,4500.0000,0.000000,0.0000,4500.0000,HABITAT-ME,,,33500,15401,0000025005,,,TRUE,YJMBIPBP1,1,066473
....................3,ENT-MAXIME,0001747,2025/08/25,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CONSEIL-AT,,,33200,,0000025007,,,TRUE,HQR8CQB0Q,1,066470
....................4,ENT-MAXIME,0001747,2025/08/25,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CONSEIL-AT,,,33200,,0000025007,,,TRUE,HQR8CQB0Q,1,066470
....................5,ENT-MAXIME,0001747,2025/08/25,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CONSEIL-AT,,,33200,,0000025007,,,TRUE,HQR8CQB0Q,1,066470
,F-DAIGLE--,0001449,2025/08/26,0.000,125.0000,6.2500,12.4688,125.0000,0.000000,0.0000,125.0000,SOC-DEV-SH,,,33200,25001,0000024004,,,TRUE,UDOO2AGKS,1,066412
,ENT-MAXIME,0001825,2025/08/27,0.000,234097.8700,11704.8935,23351.2625,234097.8700,0.000000,0.0000,234097.8700,CSS-CH-ROY,,,33500,02000,0000025012,,,TRUE,VKHHCR6O7,1,066415
,PLOMB-MTCA,0001788,2025/08/27,0.000,14985.0000,749.2500,1494.7538,14985.0000,0.000000,0.0000,14985.0000,,,,33500,15401,0000025011,,,TRUE,ENI9Y11ML,1,066418
,REGULVAR--,0001495,2025/08/27,0.000,23073.7500,1153.6875,2301.6066,23073.7500,0.000000,0.0000,23073.7500,CSS-CH-ROY,,,33500,15900,0000024014,,,TRUE,BKF590EOC,1,066419
,MULTI-ENER,0001494,2025/08/27,0.000,111780.0000,5589.0000,11150.0550,111780.0000,0.000000,0.0000,111780.0000,CSS-CH-ROY,,,33500,15001,0000024014,,,TRUE,YY8P7JYB9,1,066420
,REGULVAR--,0001817,2025/08/27,0.000,10249.2000,512.4600,1022.3577,10249.2000,0.000000,0.0000,10249.2000,CSS-CH-ROY,,,33500,15935,0000025012,,,TRUE,D2VVP5GPB,1,066421
,CBM-INDUST,0001798,2025/08/27,0.000,27914.0000,1395.7000,2784.4215,27914.0000,0.000000,0.0000,27914.0000,,,,33500,06400,0000025011,,,TRUE,QSXS3Q8FB,1,066422
,SYS-MAURIC,0001827,2025/08/27,0.000,4205.0000,210.2500,419.4488,4205.0000,0.000000,0.0000,4205.0000,CSS-CH-ROY,,,33500,25001,0000024014,,,TRUE,3DXFBWMKX,1,066423
,SYS-MAURIC,0001490,2025/08/27,0.000,1000.0000,50.0000,99.7500,1000.0000,0.000000,0.0000,1000.0000,CSS-CH-ROY,,,33500,09200,0000024014,,,TRUE,H0YW0GS2K,1,066424
,ISOL-FLAMC,0001489,2025/08/27,0.000,24930.0000,1246.5000,2486.7675,24930.0000,0.000000,0.0000,24930.0000,CSS-CH-ROY,,,33500,15260,0000024014,,,TRUE,21CFANZE4,1,066425
,MAX-SIM-EL,0001786,2025/08/27,0.000,14996.1000,749.8050,1495.8610,14996.1000,0.000000,0.0000,14996.1000,,,,33500,16000,0000025011,,,TRUE,INJW7J7DH,1,066426
,PLOMB-MTCA,0001813,2025/08/27,0.000,37150.0000,1857.5000,3705.7125,37150.0000,0.000000,0.0000,37150.0000,CSS-CH-ROY,,,33500,15410,0000025012,,,TRUE,OLJ9FCYRP,1,066450
,SYS-MAURIC,0001821,2025/08/27,0.000,768.0000,38.4000,76.6080,768.0000,0.000000,0.0000,768.0000,HABITAT-ME,,,33500,25001,0000025005,,,TRUE,LHAW50ST2,1,066451
,SYS-MAURIC,0001739,2025/08/27,0.000,5500.0000,275.0000,548.6250,5500.0000,0.000000,0.0000,5500.0000,HABITAT-ME,,,33500,09200,0000025005,,,TRUE,DVZKBVGZ0,1,066452
,SYS-MAURIC,0001836,2025/08/27,0.000,6340.0000,317.0000,632.4150,6340.0000,0.000000,0.0000,6340.0000,HABITAT-ME,,,33500,25001,0000025005,,,TRUE,RVIXQOVBE,1,066453
,SYS-MAURIC,0001832,2025/08/27,0.000,225.0000,11.2500,22.4438,225.0000,0.000000,0.0000,225.0000,HABITAT-ME,,,33500,25001,0000025005,,,TRUE,6A42LBHJ4,1,066454
,SYS-MAURIC,0001787,2025/08/27,0.000,21800.0000,1090.0000,2174.5500,21800.0000,0.000000,0.0000,21800.0000,,,,33500,09200,0000025011,,,TRUE,J0ILQO6DG,1,066455
,PEINT-DUPO,0001708,2025/08/27,0.000,16900.0000,845.0000,1685.7750,16900.0000,0.000000,0.0000,16900.0000,HABITAT-ME,,,33500,09910,0000025005,,,TRUE,LX0MP6DRW,1,066456
,RGF-------,0001496,2025/08/27,0.000,13320.0000,666.0000,1328.6700,13320.0000,0.000000,0.0000,13320.0000,CSS-CH-ROY,,,33500,16000,0000024014,,,TRUE,UM25MMC8B,1,066494
,MAISONNEUV,0001586,2025/08/27,0.000,80785.1000,4039.2550,8058.3137,80785.1000,0.000000,0.0000,80785.1000,OFFICE-T-R,,,33200,08000,0000024020,,,TRUE,7B1VJTEV6,1,066495
....................3,ENT-MAXIME,0001825,2025/08/27,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CSS-CH-ROY,,,33200,,0000025012,,,TRUE,VKHHCR6O7,1,066415
....................3,REGULVAR--,0001817,2025/08/27,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CSS-CH-ROY,,,33200,,0000025012,,,TRUE,D2VVP5GPB,1,066421
....................3,CBM-INDUST,0001798,2025/08/27,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,,,,33200,,0000025011,,,TRUE,QSXS3Q8FB,1,066422
....................3,MAX-SIM-EL,0001786,2025/08/27,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,,,,33200,,0000025011,,,TRUE,INJW7J7DH,1,066426
....................3,PLOMB-MTCA,0001813,2025/08/27,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CSS-CH-ROY,,,33200,,0000025012,,,TRUE,OLJ9FCYRP,1,066450
....................3,SYS-MAURIC,0001787,2025/08/27,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,,,,33200,,0000025011,,,TRUE,J0ILQO6DG,1,066455
....................6,ENT-MAXIME,0001825,2025/08/27,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CSS-CH-ROY,,,33200,,0000025012,,,TRUE,VKHHCR6O7,1,066415
....................6,REGULVAR--,0001817,2025/08/27,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CSS-CH-ROY,,,33200,,0000025012,,,TRUE,D2VVP5GPB,1,066421
....................6,PLOMB-MTCA,0001813,2025/08/27,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CSS-CH-ROY,,,33200,,0000025012,,,TRUE,OLJ9FCYRP,1,066450
....................8,CBM-INDUST,0001798,2025/08/27,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,,,,33200,,0000025011,,,TRUE,QSXS3Q8FB,1,066422
....................8,MAX-SIM-EL,0001786,2025/08/27,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,,,,33200,,0000025011,,,TRUE,INJW7J7DH,1,066426
....................8,SYS-MAURIC,0001787,2025/08/27,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,,,,33200,,0000025011,,,TRUE,J0ILQO6DG,1,066455
,ENT-ARSENE,0001493,2025/08/31,0.000,58727.6500,2936.3825,5858.0831,58727.6500,0.000000,0.0000,58727.6500,CSS-CH-ROY,,,33500,15401,0000024014,,,TRUE,FNTMN22EQ,1,066637
,COUVRE-PLA,0001407,2025/09/01,0.000,1891.7500,94.5875,188.7021,1891.7500,0.000000,0.0000,1891.7500,BRP-MEGATE,,,33500,09310,0000023026,,,TRUE,6PGB75U8Q,1,066665
,SIGNOPLUS-,0001839,2025/09/01,0.000,1692.5400,84.6270,168.8309,1692.5400,0.000000,0.0000,1692.5400,CONSEIL-AT,,,33200,00400,0000025007,,,TRUE,3A2G5SXNG,1,066929
,FERBLANTER,0001785,2025/09/01,0.000,20712.4700,1035.6235,2066.0689,20712.4700,0.000000,0.0000,20712.4700,,,,33500,15001,0000025011,,,TRUE,4NY6UBWE0,1,066981
....................3,FERBLANTER,0001785,2025/09/01,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,,,,33200,,0000025011,,,TRUE,4NY6UBWE0,1,066981
....................8,FERBLANTER,0001785,2025/09/01,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,,,,33200,,0000025011,,,TRUE,4NY6UBWE0,1,066981
,GROUPE-FOU,0001782,2025/09/03,0.000,14350.0000,717.5000,1431.4125,14350.0000,0.000000,0.0000,14350.0000,ENERCYCLE-,,,33200,06100,0000025010,,,TRUE,GULCNGGN4,1,066603
,FRANCO----,0001748,2025/09/05,0.000,18975.8700,948.7935,1892.8430,18975.8700,0.000000,0.0000,18975.8700,HABITAT-ME,,,33500,07000,0000025005,,,TRUE,KGFQGECOW,1,066549
,QUINTECH--,0001502,2025/09/08,0.000,1500.0000,75.0000,149.6250,1500.0000,0.000000,0.0000,1500.0000,CSS-CH-ROY,,,33200,08110,0000024014,,,TRUE,00RUBKQHX,1,066579
,ARMECO----,0001714,2025/09/10,0.000,820.0000,41.0000,81.7950,820.0000,0.000000,0.0000,820.0000,CONSEIL-AT,,,33200,10000,0000025007,,,TRUE,YH96FHZEI,1,066634
,ARMECO----,0001731,2025/09/10,0.000,1775.0000,88.7500,177.0563,1775.0000,0.000000,0.0000,1775.0000,CONSEIL-AT,,,33200,10000,0000025007,,,TRUE,NISAK270W,1,066635
,ARMECO----,0001714,2025/09/10,0.000,3160.0000,158.0000,315.2100,3160.0000,0.000000,0.0000,3160.0000,CONSEIL-AT,,,33200,10000,0000025007,,,TRUE,0MT221LLZ,1,066636
,ARMECO----,0001706,2025/09/10,0.000,141.8700,7.0935,14.1515,141.8700,0.000000,0.0000,141.8700,HABITAT-ME,,,33200,10000,0000025005,,,TRUE,VYU7KPON0,1,066654
....................3,ARMECO----,0001714,2025/09/10,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CONSEIL-AT,,,33200,,0000025007,,,TRUE,YH96FHZEI,1,066634
....................3,ARMECO----,0001731,2025/09/10,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CONSEIL-AT,,,33200,,0000025007,,,TRUE,NISAK270W,1,066635
....................4,ARMECO----,0001714,2025/09/10,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CONSEIL-AT,,,33200,,0000025007,,,TRUE,YH96FHZEI,1,066634
....................4,ARMECO----,0001731,2025/09/10,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CONSEIL-AT,,,33200,,0000025007,,,TRUE,NISAK270W,1,066635
....................5,ARMECO----,0001714,2025/09/10,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CONSEIL-AT,,,33200,,0000025007,,,TRUE,0MT221LLZ,1,066636
,COMETAL---,0001806,2025/09/11,0.000,595.0000,29.7500,59.3513,595.0000,0.000000,0.0000,595.0000,CONSEIL-AT,,,33200,10000,0000025007,,,TRUE,J2DY68UVZ,1,066633
,ARMECO----,0001706,2025/09/16,0.000,141.8700,7.0935,14.1515,141.8700,0.000000,0.0000,141.8700,HABITAT-ME,,,33200,10000,0000025005,,,TRUE,TGWHLVAW7,1,066655
,BARETTE-ST,0001778,2025/09/16,0.000,15100.0000,755.0000,1506.2250,15100.0000,0.000000,0.0000,15100.0000,ENERCYCLE-,,,33500,07500,0000025010,,,TRUE,BMLVGPZ0Y,1,066672
....................3,BARETTE-ST,0001778,2025/09/16,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,ENERCYCLE-,,,33200,,0000025010,,,TRUE,BMLVGPZ0Y,1,066672
....................6,BARETTE-ST,0001778,2025/09/16,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,ENERCYCLE-,,,33200,,0000025010,,,TRUE,BMLVGPZ0Y,1,066672
,ENT-ARSENE,0001493,2025/09/18,0.000,11500.9600,575.0480,1147.2208,11500.9600,0.000000,0.0000,11500.9600,CSS-CH-ROY,,,33500,15401,0000024014,,,TRUE,NCVJTGQV0,1,066979
,ENT-ARSENE,0001853,2025/09/19,0.000,13109.6100,655.4805,1307.6836,13109.6100,0.000000,0.0000,13109.6100,CSS-CH-ROY,,,33500,25001,0000024014,,,TRUE,5GQI1IGPL,1,066978
,PLOMB-MTCA,0001813,2025/09/23,0.000,37150.0000,1857.5000,3705.7125,37150.0000,0.000000,0.0000,37150.0000,CSS-CH-ROY,,,33500,15410,0000025012,,,TRUE,VB8IVOSWZ,1,066669
,BOULAY----,0001858,2025/09/23,0.000,130.0000,6.5000,12.9675,130.0000,0.000000,0.0000,130.0000,,,,33200,25001,0000025012,,,TRUE,S3EPQC5M3,1,066670
,PLOMB-MTCA,0001758,2025/09/23,0.000,19355.0000,967.7500,1930.6613,19355.0000,0.000000,0.0000,19355.0000,ENERCYCLE-,,,33500,15400,0000025010,,,TRUE,U4JAZUG54,1,066671
....................7,PLOMB-MTCA,0001758,2025/09/23,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,ENERCYCLE-,,,33200,,0000025010,,,TRUE,U4JAZUG54,1,066671
....................8,PLOMB-MTCA,0001813,2025/09/23,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CSS-CH-ROY,,,33200,,0000025012,,,TRUE,VB8IVOSWZ,1,066669
,MAX-SIM-EL,0001786,2025/09/24,0.000,5832.0400,291.6020,581.7460,5832.0400,0.000000,0.0000,5832.0400,,,,33500,16000,0000025011,,,TRUE,LHZMUD1NZ,1,066684
,QUINTECH--,0001425,2025/09/24,0.000,1475.0000,73.7500,147.1313,1475.0000,0.000000,0.0000,1475.0000,CONS-ATIKA,,,33200,08000,0000023020,,,TRUE,3YHCW2TAS,1,066685
,PEINT-DUPO,0001492,2025/09/24,0.000,2000.0000,100.0000,199.5000,2000.0000,0.000000,0.0000,2000.0000,CSS-CH-ROY,,,33500,09910,0000024014,,,TRUE,B1K8SM3G6,1,066686
,QUINTECH--,0001502,2025/09/24,0.000,3905.0000,195.2500,389.5238,3905.0000,0.000000,0.0000,3905.0000,CSS-CH-ROY,,,33200,08110,0000024014,,,TRUE,K1V16CXIC,1,066687
,BOULAY----,0001745,2025/09/24,0.000,5337.2600,266.8630,532.3917,5337.2600,0.000000,0.0000,5337.2600,CONSEIL-AT,,,33500,05500,0000025007,,,TRUE,NB5V6B3MQ,1,066688
,CANDELA---,0001843,2025/09/24,0.000,360.0000,18.0000,35.9100,360.0000,0.000000,0.0000,360.0000,,,,33500,25001,0000025005,,,TRUE,5Q6VRUIZJ,1,066695
,ENT-ARSENE,0001527,2025/09/24,0.000,15437.6800,771.8840,1539.9086,15437.6800,0.000000,0.0000,15437.6800,CIUSSS-ADM,,,33500,15401,0000024015,,,TRUE,S6SIS7MYM,1,066740
,ENT-ARSENE,0001573,2025/09/24,0.000,513.6300,25.6815,51.2346,513.6300,0.000000,0.0000,513.6300,CIUSSS-T-R,,,33500,25001,0000024015,,,TRUE,G09L1QLR4,1,066741
,ENT-ARSENE,0001588,2025/09/24,0.000,227.0100,11.3505,22.6442,227.0100,0.000000,0.0000,227.0100,CIUSSS-T-R,,,33500,25001,0000024015,,,TRUE,Z04GUSZKV,1,066742
,ENT-ARSENE,0001683,2025/09/24,0.000,57.1500,2.8575,5.7007,57.1500,0.000000,0.0000,57.1500,CIUSSS-T-R,,,33500,25001,0000024015,,,TRUE,P3TYT4XNM,1,066743
,ENT-ARSENE,0001631,2025/09/24,0.000,69.3000,3.4650,6.9127,69.3000,0.000000,0.0000,69.3000,CIUSSS-T-R,,,33500,25001,0000024015,,,TRUE,5NYNBCL76,1,066744
,ENT-ARSENE,0001630,2025/09/24,0.000,161.6300,8.0815,16.1226,161.6300,0.000000,0.0000,161.6300,CIUSSS-T-R,,,33500,25015,0000024015,,,TRUE,I7SQ791XZ,1,066745
,PLOMB-MTCA,0001788,2025/09/24,0.000,15478.8000,773.9400,1544.0103,15478.8000,0.000000,0.0000,15478.8000,,,,33500,15401,0000025011,,,TRUE,QNEGFNLB0,1,066753
....................5,BOULAY----,0001745,2025/09/24,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CONSEIL-AT,,,33200,,0000025007,,,TRUE,NB5V6B3MQ,1,066688
,VAL-MAURIC,0001769,2025/09/30,0.000,5857.2500,292.8625,584.2607,5857.2500,0.000000,0.0000,5857.2500,ENERCYCLE-,,,33500,16000,0000025010,,,TRUE,POFDIS5IJ,1,066767
,ENT-MAXIME,0001825,2025/09/30,0.000,108045.1700,5402.2585,10777.5057,108045.1700,0.000000,0.0000,108045.1700,CSS-CH-ROY,,,33500,02000,0000025012,,,TRUE,SOQ4M0G1L,1,066768
,SYS-MAURIC,0001814,2025/09/30,0.000,22901.0000,1145.0500,2284.3748,22901.0000,0.000000,0.0000,22901.0000,CSS-CH-ROY,,,33500,09250,0000025012,,,TRUE,P8ZVNSK52,1,066769
,REGULVAR--,0001817,2025/09/30,0.000,2562.3000,128.1150,255.5894,2562.3000,0.000000,0.0000,2562.3000,CSS-CH-ROY,,,33500,15935,0000025012,,,TRUE,0BYKZZZ20,1,066770
,RAYMOND-AR,0001768,2025/09/30,0.000,13444.4000,672.2200,1341.0789,13444.4000,0.000000,0.0000,13444.4000,ENERCYCLE-,,,33200,08000,0000025010,,,TRUE,1V113ABDD,1,066786
,RAYMOND-AR,0001768,2025/09/30,0.000,325.3000,16.2650,32.4487,325.3000,0.000000,0.0000,325.3000,ENERCYCLE-,,,33200,08000,0000025010,,,TRUE,1V113ABDD,1,066786
,REGULVAR--,0001495,2025/09/30,0.000,20243.2500,1012.1625,2019.2642,20243.2500,0.000000,0.0000,20243.2500,CSS-CH-ROY,,,33500,15900,0000024014,,,TRUE,8VLS9KJQD,1,066787
,MULTI-ENER,0001494,2025/09/30,0.000,16470.0000,823.5000,1642.8825,16470.0000,0.000000,0.0000,16470.0000,CSS-CH-ROY,,,33500,15001,0000024014,,,TRUE,8JD96Z4Q3,1,066788
,SYS-MAURIC,0001490,2025/09/30,0.000,940.0000,47.0000,93.7650,940.0000,0.000000,0.0000,940.0000,CSS-CH-ROY,,,33500,09200,0000024014,,,TRUE,MBJGUSX9N,1,066789
,ENT-MAXIME,0001707,2025/09/30,0.000,10566.0800,528.3040,1053.9665,10566.0800,0.000000,0.0000,10566.0800,HABITAT-ME,,,33500,02000,0000025005,,,TRUE,NMKH8U8F0,1,066790
,FORME-CONC,0001693,2025/09/30,0.000,45208.3300,2260.4165,4509.5309,45208.3300,0.000000,0.0000,45208.3300,HABITAT-ME,,,33500,06400,0000025005,,,TRUE,VGMQZZOSA,1,066791
,FORME-CONC,0001847,2025/09/30,0.000,866.0000,43.3000,86.3835,866.0000,0.000000,0.0000,866.0000,HABITAT-ME,,,33500,25001,0000025005,,,TRUE,GRFGDBYJB,1,066792
,MULTI-ENER,0001736,2025/09/30,0.000,5400.0000,270.0000,538.6500,5400.0000,0.000000,0.0000,5400.0000,HABITAT-ME,,,33500,15401,0000025005,,,TRUE,M7QFD2UYI,1,066793
,SYS-MAURIC,0001739,2025/09/30,0.000,26000.0000,1300.0000,2593.5000,26000.0000,0.000000,0.0000,26000.0000,HABITAT-ME,,,33500,09200,0000025005,,,TRUE,8JENIBE2O,1,066794
,SYS-MAURIC,0001739,2025/09/30,0.000,5630.0000,281.5000,561.5925,5630.0000,0.000000,0.0000,5630.0000,HABITAT-ME,,,33500,09200,0000025005,,,TRUE,BL28MI3FK,1,066795
,MULTI-ENER,0001377,2025/09/30,0.000,2745.0000,137.2500,273.8138,2745.0000,0.000000,0.0000,2745.0000,SOC-IMMOBI,,,33500,15950,0000023025,,,TRUE,5VYBRFL6E,1,066796
,CBM-INDUST,0001798,2025/09/30,0.000,6978.5000,348.9250,696.1054,6978.5000,0.000000,0.0000,6978.5000,,,,33500,06400,0000025011,,,TRUE,OHYHI3929,1,066797
,SYS-MAURIC,0001787,2025/09/30,0.000,12900.0000,645.0000,1286.7750,12900.0000,0.000000,0.0000,12900.0000,,,,33500,09200,0000025011,,,TRUE,KCPR6WAS3,1,066798
,ARTDEMOLIT,0001859,2025/09/30,0.000,11500.0000,575.0000,1147.1250,11500.0000,0.000000,0.0000,11500.0000,CONSEIL-AT,,,33500,25001,0000025007,,,TRUE,WD36QW19H,1,066799
,RGF-------,0001856,2025/09/30,0.000,957.3900,47.8695,95.4997,957.3900,0.000000,0.0000,957.3900,CSS-CH-ROY,,,33500,25001,0000024014,,,TRUE,QSG2Z8F10,1,066826
,RGF-------,0001856,2025/09/30,0.000,783.4400,39.1720,78.1481,783.4400,0.000000,0.0000,783.4400,CSS-CH-ROY,,,33500,25001,0000024014,,,TRUE,QSG2Z8F10,1,066826
,RGF-------,0001856,2025/09/30,0.000,560.7300,28.0365,55.9328,560.7300,0.000000,0.0000,560.7300,CSS-CH-ROY,,,33500,25001,0000024014,,,TRUE,QSG2Z8F10,1,066826
,RGF-------,0001856,2025/09/30,0.000,782.1600,39.1080,78.0205,782.1600,0.000000,0.0000,782.1600,CSS-CH-ROY,,,33500,25001,0000024014,,,TRUE,QSG2Z8F10,1,066826
,RGF-------,0001880,2025/09/30,0.000,2005.5000,100.2750,200.0486,2005.5000,0.000000,0.0000,2005.5000,CSS-CH-ROY,,,33500,25001,0000024014,,,TRUE,B6YF9N12C,1,066827
,RGF-------,0001880,2025/09/30,0.000,222.8300,11.1415,22.2273,222.8300,0.000000,0.0000,222.8300,CSS-CH-ROY,,,33500,25001,0000024014,,,TRUE,7U1H7H1W8,1,066828
,RGF-------,0001856,2025/09/30,0.000,106.3800,5.3190,10.6114,106.3800,0.000000,0.0000,106.3800,CSS-CH-ROY,,,33500,25001,0000024014,,,TRUE,8ZNYS92S8,1,066829
,RGF-------,0001856,2025/09/30,0.000,87.0500,4.3525,8.6832,87.0500,0.000000,0.0000,87.0500,CSS-CH-ROY,,,33500,25001,0000024014,,,TRUE,8ZNYS92S8,1,066829
,RGF-------,0001856,2025/09/30,0.000,62.3100,3.1155,6.2154,62.3100,0.000000,0.0000,62.3100,CSS-CH-ROY,,,33500,25001,0000024014,,,TRUE,8ZNYS92S8,1,066829
,RGF-------,0001856,2025/09/30,0.000,86.9100,4.3455,8.6693,86.9100,0.000000,0.0000,86.9100,CSS-CH-ROY,,,33500,25001,0000024014,,,TRUE,8ZNYS92S8,1,066829
,RGF-------,0001633,2025/09/30,0.000,476.4000,23.8200,47.5209,476.4000,0.000000,0.0000,476.4000,CSS-CH-ROY,,,33500,25001,0000024014,,,TRUE,SCUS302VO,1,066830
,RGF-------,0001633,2025/09/30,0.000,64.8400,3.2420,6.4678,64.8400,0.000000,0.0000,64.8400,CSS-CH-ROY,,,33500,25001,0000024014,,,TRUE,SCUS302VO,1,066830
,RGF-------,0001688,2025/09/30,0.000,86.9100,4.3455,8.6693,86.9100,0.000000,0.0000,86.9100,CSS-CH-ROY,,,33500,25001,0000024014,,,TRUE,8TSQXEKQ4,1,066831
,RGF-------,0001496,2025/09/30,0.000,57770.0100,2888.5005,5762.5585,57770.0100,0.000000,0.0000,57770.0100,CSS-CH-ROY,,,33500,16000,0000024014,,,TRUE,EZYSBA0ZH,1,066832
,PEINT-DUPO,0001815,2025/09/30,0.000,9244.0000,462.2000,922.0890,9244.0000,0.000000,0.0000,9244.0000,CSS-CH-ROY,,,33500,09680,0000025012,,,TRUE,IDQRQMPCZ,1,066875
,PEINT-DUPO,0001815,2025/09/30,0.000,8144.0000,407.2000,812.3640,8144.0000,0.000000,0.0000,8144.0000,CSS-CH-ROY,,,33500,09910,0000025012,,,TRUE,IDQRQMPCZ,1,066875
