Date de fin de période,Date de début de période,Période de paie (1-3),"Type de salaire (T=horaire, F=période)",Numéro du projet,Numéro de l'employé,"Type de travail (0=bureau, 1=chantier)",Code de métier,Classe,Code de région,Type de chantier,Taux de salaire,Nombre d'heures régulières,Nombre d'heures temps + «,Nombre d'heures temps x 2,Numéro de G/L vacances à payer,Numéro de G/L fonds de qualification à payer,Pourcentage de vacances,Numéro de G/L S.S.T. à payer,Taxe de vente assurance - $/heure,Taxe de vente assurance - %,Rég.enr.pens./Av.sociaux - $ (employé),Rég.enr.pens./Av.sociaux - $ (employeur),Rég.enr.pens./Av.sociaux - % (employé),Rég.enr.pens./Av.sociaux - % (employeur),Rég.enr.pens./Av.sociaux - $/hre (employé),Rég.enr.pens./Av.sociaux - $/hre (employeur),Syndicat - Nom,Syndicat - Local,Syndicat - $/mois,Syndicat - $/heure régulière,Syndicat - $/heure temps + «,Syndicat - $/heure temps x 2,Syndicat - $/période,Syndicat - %,Syndicat - Cotisation minimum / période,Syndicat - Nbre d'hres max. cotisables / pér.,Syndicat - % applicable aux vacances (O/N),Mnt d'av.sociaux pour rapport CCQ (employé),Mnt d'av.sociaux pour rapport CCQ (employeur),Montant de syndicat pour rapport CCQ,Montant cotisable pour les vacances,Equipement de sécurité - $/heure,Primes - Numéros (5x5),Primes - % (5x6),Primes - $/hre (5x5),Primes - Nombre d'heures régulières (5x5),Primes - Nombre d'heures T + « (5x5),Primes - Nombre d'heures T x 2 (5x5),Montant total de prime 1,Montant total de prime 2,Montant total de prime 3,Montant total de prime 4,Montant total de prime 5,Numéro de semaine (0-2),Province (1-12),n / a,Statut de l'employé,Annexe de salaire,Nombre d'heures assurable ass.-emploi,Date du jour,Taux fonds de qualification,Mnt. à l'heure sans max. pour syndicat,Salaire assurable possible pour S.S.T.,Excédent de salaire pour S.S.T.,Profil / Métier / Classe,Numéro de G/L dépenses salaires,Numéro de G/L charges sociales,Numéro de G/L vacances chantier,Numéro de G/L C.C.Q.,Code d'activité,Montant contribution sectorielle,Vacances versées (non comptabilisées),Vacances versées (comptabilisées),Poste de G/L pour les vac. courues à payer,Vacances versées - Total,Feuille de temps facturée (T/F),Numéro de produit,Description,Montant facturé,Numéro de G/L vente,Nombre d'heures facturées,Numéro du compte ouvert,Dernière paye versée à l'employé (T/F),Hres assurables pour vac. non comptabilisées,Hres assurables pour vac. comptabilisées,Contribution sectorielle,Calcul du % de vac. sur la dern. paye versée (T/F),Code identification unique,Unité de classification SST,Calcul hebdomadaire du max.ass.annuel (T/F),Nombre d'heures régulières - Semaine 1,Calculer un férié (T/F),"Versement de férié (1=sem 1, 2=sem 2, 3= 2sem.)",Exclusion RBQ (T/F),Vacances versées (non comptabilisées)-sem. 2,Vacances versées (comptabilisées)- sem. 2,% de vac. sur solde de pér. de réf. seulement,SSYNDHEB,STAXEASSE,SAPCHQCH,SAPCHQTA
2021/10/16,2021/10/10,1,TRUE,0000021030,0137,0,,,,,18.81,17.50,0.00,0.00,0.00,0.00,0.0650,0.068640,0.000,0.000000,0.00,0.00,0.000000,0.000000,0.000,0.000,,,0.00,0.000,0.000,0.000,0.00,0.000000,0.00,0.00,N,0.00,0.00,0.00,329.18,0.00,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,,17.50,2021/10/16,0.00,0.000,350.58,0.00,,34100,34200,,,,0.00,0.00,0.00,0.00,21.40,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.00,FALSE,T2GG7UBSL,80110,FALSE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,FALSE,0.000,0.000,0.000
2021/10/16,2021/10/10,1,TRUE,0000020013,0139,1,160,,06,C,41.62,9.50,0.00,0.00,51.40,0.00,0.1300,0.068640,2.670,0.090000,0.00,0.00,0.000000,0.000000,3.757,6.990,FTQ,0009,0.00,0.000,0.000,0.000,20.81,0.000000,0.00,0.00,N,35.69,66.41,21.14,395.39,0.75,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,C4,9.50,2021/10/16,0.00,0.035,470.28,0.00,,34100,34200,34300,34400,06101,0.00,0.00,0.00,0.00,0.00,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.19,FALSE,89JUN6J2H,80110,TRUE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,TRUE,0.230,0.000,0.000
2021/10/16,2021/10/10,1,TRUE,0000021021,0139,1,160,,06,C,41.62,9.00,0.00,0.00,48.70,0.00,0.1300,0.068640,2.670,0.090000,0.00,0.00,0.000000,0.000000,3.757,6.990,FTQ,0009,0.00,0.000,0.000,0.000,20.81,0.000000,0.00,0.00,N,33.81,62.91,0.32,374.58,0.75,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,C4,9.00,2021/10/16,0.00,0.035,445.54,0.00,,34100,34200,34300,34400,06101,0.00,0.00,0.00,0.00,0.00,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.18,FALSE,FSVXTCT04,80110,TRUE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,FALSE,0.230,0.000,0.000
2021/10/16,2021/10/10,1,TRUE,0000021028,0139,1,160,,06,C,41.62,13.50,0.00,0.00,73.04,0.00,0.1300,0.068640,2.670,0.090000,0.00,0.00,0.000000,0.000000,3.757,6.990,FTQ,0009,0.00,0.000,0.000,0.000,20.81,0.000000,0.00,0.00,N,50.72,94.37,0.47,561.87,0.75,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,C4,13.50,2021/10/16,0.00,0.035,668.30,0.00,,34100,34200,34300,34400,06101,0.00,0.00,0.00,0.00,0.00,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.27,FALSE,66W4STC43,80110,TRUE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,FALSE,0.230,0.000,0.000
2021/10/16,2021/10/10,1,TRUE,0000021027,0162,1,160,3,06,C,35.38,4.00,0.00,0.00,18.40,0.00,0.1300,0.068640,2.670,0.090000,0.00,0.00,0.000000,0.000000,3.229,6.240,FTQ,0009,0.00,0.000,0.000,0.000,17.69,0.000000,0.00,0.00,N,12.92,24.96,17.83,141.52,0.75,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,C4,4.00,2021/10/16,0.00,0.035,169.81,0.00,,34100,34200,34300,34400,06101,0.00,0.00,0.00,0.00,0.00,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.08,FALSE,GF7T2IJAM,80110,TRUE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,TRUE,0.230,0.000,0.000
2021/10/16,2021/10/10,1,TRUE,,0166,0,,,,,42.04,40.00,0.00,0.00,0.00,0.00,0.0000,0.005340,0.000,0.000000,0.00,0.00,0.000000,0.000000,0.000,0.000,,,0.00,0.000,0.000,0.000,0.00,0.000000,0.00,0.00,N,0.00,0.00,0.00,1681.60,0.00,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,,40.00,2021/10/16,0.00,0.000,1707.60,0.00,,43100,43200,,,,0.00,0.00,0.00,0.00,0.00,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.00,FALSE,FJ8T2OZH0,80020,FALSE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,FALSE,0.000,0.000,0.000
2021/10/16,2021/10/10,1,TRUE,0000021001,0167,1,160,,06,B,44.66,31.00,0.00,0.50,185.79,0.00,0.1300,0.068640,2.670,0.090000,0.00,0.00,0.000000,0.000000,4.015,6.990,FTQ,0009,0.00,0.000,0.000,0.000,22.33,0.000000,0.00,0.00,O,126.47,220.19,23.43,1429.12,0.75,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,N2,31.50,2021/10/16,0.00,0.035,1692.81,91.35,00000167IL,34100,34200,34300,34400,06101,0.00,0.00,0.00,0.00,0.00,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.63,FALSE,1TBZL8G52,80110,TRUE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,TRUE,0.230,0.000,0.000
2021/10/16,2021/10/10,1,TRUE,0000021001,0169,1,160,,06,B,44.66,31.50,0.00,0.00,182.88,0.00,0.1300,0.068640,2.670,0.090000,0.00,0.00,0.000000,0.000000,4.015,6.990,FTQ,0009,0.00,0.000,0.000,0.000,22.33,0.000000,0.00,0.00,O,126.47,220.19,23.43,1406.79,0.75,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,N2,31.50,2021/10/16,0.00,0.035,1667.57,66.11,00000169IL,34100,34200,34300,34400,06101,0.00,0.00,0.00,0.00,0.00,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.63,FALSE,DB9RQ6FM2,80110,TRUE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,TRUE,0.230,0.000,0.000
2021/10/16,2021/10/10,1,TRUE,0000021021,0172,1,160,,06,C,41.62,26.00,0.00,0.00,140.68,0.00,0.1300,0.068640,2.670,0.090000,0.00,0.00,0.000000,0.000000,3.757,6.990,FTQ,0009,0.00,0.000,0.000,0.000,20.81,0.000000,0.00,0.00,N,97.68,181.74,21.72,1082.12,0.75,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,C4,26.00,2021/10/16,0.00,0.035,1287.10,0.00,,34100,34200,34300,34400,06101,0.00,0.00,0.00,0.00,0.00,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.52,FALSE,XM28Z866O,80110,TRUE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,TRUE,0.230,0.000,0.000
2021/10/16,2021/10/10,1,TRUE,0000021028,0172,1,160,,06,C,41.62,1.50,0.00,0.00,8.12,0.00,0.1300,0.068640,2.670,0.090000,0.00,0.00,0.000000,0.000000,3.757,6.990,FTQ,0009,0.00,0.000,0.000,0.000,20.81,0.000000,0.00,0.00,N,5.64,10.49,0.05,62.43,0.75,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,C4,1.50,2021/10/16,0.00,0.035,74.26,0.00,,34100,34200,34300,34400,06101,0.00,0.00,0.00,0.00,0.00,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.03,FALSE,7YW702N43,80110,TRUE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,FALSE,0.230,0.000,0.000
2021/10/16,2021/10/10,1,TRUE,0000021035,0172,1,160,,06,C,41.62,4.50,0.00,0.00,24.35,0.00,0.1300,0.068640,2.670,0.090000,0.00,0.00,0.000000,0.000000,3.757,6.990,FTQ,0009,0.00,0.000,0.000,0.000,20.81,0.000000,0.00,0.00,N,16.91,31.46,0.16,187.29,0.75,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,C4,4.50,2021/10/16,0.00,0.035,222.77,0.00,,34100,34200,34300,34400,06101,0.00,0.00,0.00,0.00,0.00,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.09,FALSE,0IGVJ6Y9T,80110,TRUE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,FALSE,0.230,0.000,0.000
2021/10/16,2021/10/10,1,TRUE,,0184,0,,,,,25.00,40.00,0.00,0.00,0.00,0.00,0.0650,0.004000,0.000,0.000000,0.00,0.00,0.000000,0.000000,0.000,0.000,,,0.00,0.000,0.000,0.000,0.00,0.000000,0.00,0.00,N,0.00,0.00,0.00,1000.00,0.00,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,,40.00,2021/10/16,0.00,0.000,1065.00,0.00,,43100,43200,,,,0.00,0.00,0.00,0.00,65.00,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.00,FALSE,OZEDPK3S5,90010,FALSE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,FALSE,0.000,0.000,0.000
2021/10/16,2021/10/10,1,TRUE,0000020003,0187,0,,,,,28.19,11.00,0.00,0.00,0.00,0.00,0.1050,0.005340,0.000,0.000000,0.00,0.00,0.000000,0.000000,0.000,0.000,,,0.00,0.000,0.000,0.000,0.00,0.000000,0.00,0.00,N,0.00,0.00,0.00,310.09,0.00,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,,11.00,2021/10/16,0.00,0.000,342.65,0.00,,43100,43200,,,,0.00,0.00,0.00,0.00,32.56,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.00,FALSE,ITPTXFAIM,80020,FALSE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,FALSE,0.000,0.000,0.000
2021/10/16,2021/10/10,1,TRUE,0000020013,0187,0,,,,,28.19,1.00,0.00,0.00,0.00,0.00,0.1050,0.005340,0.000,0.000000,0.00,0.00,0.000000,0.000000,0.000,0.000,,,0.00,0.000,0.000,0.000,0.00,0.000000,0.00,0.00,N,0.00,0.00,0.00,28.19,0.00,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,,1.00,2021/10/16,0.00,0.000,31.15,0.00,,43100,43200,,,,0.00,0.00,0.00,0.00,2.96,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.00,FALSE,2WNQUF6GP,80020,FALSE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,FALSE,0.000,0.000,0.000
2021/10/16,2021/10/10,1,TRUE,0000021002,0187,0,,,,,28.19,4.50,0.00,0.00,0.00,0.00,0.1050,0.005340,0.000,0.000000,0.00,0.00,0.000000,0.000000,0.000,0.000,,,0.00,0.000,0.000,0.000,0.00,0.000000,0.00,0.00,N,0.00,0.00,0.00,126.86,0.00,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,,4.50,2021/10/16,0.00,0.000,140.18,0.00,,43100,43200,,,,0.00,0.00,0.00,0.00,13.32,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.00,FALSE,QK8W5JR9W,80020,FALSE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,FALSE,0.000,0.000,0.000
2021/10/16,2021/10/10,1,TRUE,0000021029,0187,0,,,,,28.19,23.50,0.00,0.00,0.00,0.00,0.1050,0.005340,0.000,0.000000,0.00,0.00,0.000000,0.000000,0.000,0.000,,,0.00,0.000,0.000,0.000,0.00,0.000000,0.00,0.00,N,0.00,0.00,0.00,662.47,0.00,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,,23.50,2021/10/16,0.00,0.000,732.03,0.00,,43100,43200,,,,0.00,0.00,0.00,0.00,69.56,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.00,FALSE,2VU940KF0,80020,FALSE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,FALSE,0.000,0.000,0.000
2021/10/16,2021/10/10,1,TRUE,0000021009,0195,0,,,,,29.34,1.00,0.00,0.00,0.00,0.00,0.0650,0.005340,0.000,0.000000,0.00,0.00,0.000000,0.000000,0.000,0.000,,,0.00,0.000,0.000,0.000,0.00,0.000000,0.00,0.00,N,0.00,0.00,0.00,29.34,0.00,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,,1.00,2021/10/16,0.00,0.000,31.25,0.00,,43100,43200,,,,0.00,0.00,0.00,0.00,1.91,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.00,FALSE,TW1RTLZSW,80020,FALSE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,FALSE,0.000,0.000,0.000
2021/10/16,2021/10/10,1,TRUE,0000021015,0195,0,,,,,29.34,1.00,0.00,0.00,0.00,0.00,0.0650,0.005340,0.000,0.000000,0.00,0.00,0.000000,0.000000,0.000,0.000,,,0.00,0.000,0.000,0.000,0.00,0.000000,0.00,0.00,N,0.00,0.00,0.00,29.34,0.00,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,,1.00,2021/10/16,0.00,0.000,31.25,0.00,,43100,43200,,,,0.00,0.00,0.00,0.00,1.91,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.00,FALSE,0OILVW5IU,80020,FALSE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,FALSE,0.000,0.000,0.000
2021/10/16,2021/10/10,1,TRUE,0000021026,0195,0,,,,,29.34,13.00,0.00,0.00,0.00,0.00,0.0650,0.005340,0.000,0.000000,0.00,0.00,0.000000,0.000000,0.000,0.000,,,0.00,0.000,0.000,0.000,0.00,0.000000,0.00,0.00,N,0.00,0.00,0.00,381.42,0.00,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,,13.00,2021/10/16,0.00,0.000,406.21,0.00,,43100,43200,,,,0.00,0.00,0.00,0.00,24.79,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.00,FALSE,3ETI8JP9D,80020,FALSE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,FALSE,0.000,0.000,0.000
2021/10/16,2021/10/10,1,TRUE,0000021032,0195,0,,,,,29.34,7.00,0.00,0.00,0.00,0.00,0.0650,0.005340,0.000,0.000000,0.00,0.00,0.000000,0.000000,0.000,0.000,,,0.00,0.000,0.000,0.000,0.00,0.000000,0.00,0.00,N,0.00,0.00,0.00,205.38,0.00,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,,7.00,2021/10/16,0.00,0.000,218.73,0.00,,43100,43200,,,,0.00,0.00,0.00,0.00,13.35,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.00,FALSE,V2SQ2UW7F,80020,FALSE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,FALSE,0.000,0.000,0.000
2021/10/16,2021/10/10,1,TRUE,0000021034,0195,0,,,,,29.34,2.00,0.00,0.00,0.00,0.00,0.0650,0.005340,0.000,0.000000,0.00,0.00,0.000000,0.000000,0.000,0.000,,,0.00,0.000,0.000,0.000,0.00,0.000000,0.00,0.00,N,0.00,0.00,0.00,58.68,0.00,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,,2.00,2021/10/16,0.00,0.000,62.49,0.00,,43100,43200,,,,0.00,0.00,0.00,0.00,3.81,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.00,FALSE,ZBJPEZ02O,80020,FALSE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,FALSE,0.000,0.000,0.000
2021/10/16,2021/10/10,1,TRUE,0000021021,0196,0,,,,,34.23,7.50,0.00,0.00,0.00,0.00,0.0650,0.005340,0.000,0.000000,0.00,0.00,0.000000,0.000000,0.000,0.000,,,0.00,0.000,0.000,0.000,0.00,0.000000,0.00,0.00,N,0.00,0.00,0.00,256.73,0.00,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,,7.50,2021/10/16,0.00,0.000,273.42,0.00,,43100,43200,,,,0.00,0.00,0.00,0.00,16.69,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.00,FALSE,JNP6SYBV0,80020,FALSE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,FALSE,0.000,0.000,0.000
2021/10/16,2021/10/10,1,TRUE,0000021027,0196,0,,,,,34.23,15.50,0.00,0.00,0.00,0.00,0.0650,0.005340,0.000,0.000000,0.00,0.00,0.000000,0.000000,0.000,0.000,,,0.00,0.000,0.000,0.000,0.00,0.000000,0.00,0.00,N,0.00,0.00,0.00,530.57,0.00,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,,15.50,2021/10/16,0.00,0.000,565.06,0.00,,43100,43200,,,,0.00,0.00,0.00,0.00,34.49,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.00,FALSE,BUCK7TY45,80020,FALSE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,FALSE,0.000,0.000,0.000
2021/10/16,2021/10/10,1,TRUE,0000021028,0196,0,,,,,34.23,7.50,0.00,0.00,0.00,0.00,0.0650,0.005340,0.000,0.000000,0.00,0.00,0.000000,0.000000,0.000,0.000,,,0.00,0.000,0.000,0.000,0.00,0.000000,0.00,0.00,N,0.00,0.00,0.00,256.73,0.00,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,,7.50,2021/10/16,0.00,0.000,273.42,0.00,,43100,43200,,,,0.00,0.00,0.00,0.00,16.69,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.00,FALSE,LT8Q8FF7A,80020,FALSE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,FALSE,0.000,0.000,0.000
2021/10/16,2021/10/10,1,TRUE,0000021001,0197,1,160,2,06,B,31.26,31.00,0.00,0.50,130.04,0.00,0.1300,0.068640,2.670,0.090000,0.00,0.00,0.000000,0.000000,2.879,6.240,FTQ,0009,0.00,0.000,0.000,0.000,15.63,0.000000,0.00,0.00,O,90.69,196.56,16.73,1000.32,0.75,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,N2,31.50,2021/10/16,0.00,0.035,1208.26,0.00,00000197IL,34100,34200,34300,34400,06101,0.00,0.00,0.00,0.00,0.00,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.63,FALSE,U7JN8NFNO,80110,TRUE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,TRUE,0.230,0.000,0.000
2021/10/16,2021/10/10,1,TRUE,0000021030,0198,0,,,,,20.00,12.50,0.00,0.00,0.00,0.00,0.0650,0.068640,0.000,0.000000,0.00,0.00,0.000000,0.000000,0.000,0.000,,,0.00,0.000,0.000,0.000,0.00,0.000000,0.00,0.00,N,0.00,0.00,0.00,250.00,0.00,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,,12.50,2021/10/16,0.00,0.000,266.25,0.00,,34100,34200,,,,0.00,0.00,0.00,0.00,16.25,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.00,FALSE,C7CEV91NX,80110,FALSE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,FALSE,0.000,0.000,0.000
2021/10/16,2021/10/10,1,TRUE,,0200,0,,,,,23.58,5.50,0.00,0.00,0.00,0.00,0.0650,0.068640,0.000,0.000000,0.00,0.00,0.000000,0.000000,0.000,0.000,,,0.00,0.000,0.000,0.000,0.00,0.000000,0.00,0.00,N,0.00,0.00,0.00,129.69,0.00,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,,5.50,2021/10/16,0.00,0.000,138.12,0.00,,34100,34200,,,,0.00,0.00,0.00,0.00,8.43,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.00,FALSE,UYYIHT648,80110,FALSE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,FALSE,0.000,0.000,0.000
