Numéro de projet,Code d'activité,Pourcentage de profit,Dépense à venir,Facturé à date
0000008018,06101,0.00,0.00,37847.04
0000008018,07400,0.00,0.00,11536.96
0000008018,07760,0.00,0.00,725.60
0000008018,08000,0.00,0.00,17672.15
0000008018,08050,0.00,0.00,1339.56
0000008018,09000,0.00,0.00,31768.77
0000008018,15000,0.00,0.00,39399.80
0000008018,25001,0.00,0.00,1525.50
0000008018,25002,0.00,0.00,775.00
0000008018,25003,0.00,0.00,1725.00
0000008018,25004,0.00,0.00,851.00
0000008018,25005,0.00,0.00,1495.00
0000008018,25006,0.00,0.00,257.49
0000008018,25007,0.00,0.00,767.57
0000008018,25008,0.00,0.00,230.00
0000008019,00000,0.00,0.00,6399.40
0000008020,00400,0.00,0.00,18737.70
0000008020,00401,0.00,0.00,15488.68
0000008020,02070,0.00,0.00,28598.86
0000008020,02130,0.00,0.00,21965.72
0000008020,04000,0.00,0.00,2801.75
0000008020,05500,0.00,0.00,7581.74
0000008020,07460,115.93,0.00,1068.64
0000008020,08100,0.00,0.00,7424.64
0000008020,09250,0.00,0.00,4987.12
0000008020,09310,0.00,0.00,10645.65
0000008020,09510,0.00,0.00,13840.65
0000008020,09900,0.00,0.00,2233.40
0000008020,09960,0.00,0.00,7399.62
0000008020,10260,0.00,0.00,2073.30
0000008020,12500,0.00,0.00,784.49
0000008020,15000,0.00,0.00,29065.15
0000008020,16000,0.00,0.00,17437.89
0000008020,25001,0.00,0.00,3565.01
0000008020,25002,0.00,0.00,15723.48
0000008021,00400,0.00,0.00,7285.93
0000008021,02465,135.61,0.00,1185.61
0000008021,02775,0.00,0.00,1210.99
0000008021,04000,0.00,0.00,2222.00
0000008021,05500,0.00,0.00,5130.60
0000008021,06100,0.00,0.00,16078.39
0000008021,06101,0.00,0.00,17609.35
0000008021,06170,0.00,0.00,100145.54
0000008021,06400,0.00,0.00,6532.68
0000008021,07200,0.00,0.00,6804.88
0000008021,07310,0.00,0.00,51932.58
0000008021,07460,0.00,0.00,38871.67
0000008021,08110,0.00,0.00,12497.64
0000008021,08500,0.00,0.00,10650.05
0000008021,09130,0.00,0.00,26414.03
0000008021,09250,0.00,0.00,31485.74
0000008021,09600,0.00,0.00,22258.89
0000008021,09900,0.00,0.00,8715.80
0000008021,10150,0.00,0.00,11682.17
0000008021,10400,0.00,0.00,1777.60
0000008021,15001,0.00,0.00,36185.27
0000008021,15401,0.00,0.00,11748.83
0000008021,16000,0.00,0.00,26991.75
0000008021,25001,0.00,0.00,3716.00
0000008021,25003,0.00,0.00,780.00
0000008021,25005,0.00,0.00,1367.14
0000008021,25006,0.00,0.00,432.00
0000008021,25007,0.00,0.00,1144.25
0000008021,25008,0.00,0.00,1891.74
0000008021,25010,0.00,0.00,3387.89
0000008021,25011,0.00,0.00,345.00
0000008021,25012,0.00,0.00,31.63
0000008021,25013,0.00,0.00,2076.04
0000008021,25014,0.00,0.00,1935.20
0000008021,25015,0.00,0.00,712.47
0000008021,25016,0.00,0.00,533.60
0000008021,25017,0.00,0.00,3171.09
0000008021,25018,0.00,0.00,174.00
0000008021,25019,0.00,0.00,1161.24
0000008021,25020,0.00,0.00,945.19
0000008021,25022,0.00,0.00,1936.24
0000008021,25023,0.00,0.00,315.35
0000008021,25024,0.00,0.00,11377.65
0000008021,25025,0.00,0.00,243.60
0000008021,25026,0.00,0.00,739.41
0000008021,25027,0.00,0.00,1522.54
0000008021,25028,0.00,0.00,135.00
0000008022,00000,0.00,0.00,6244.00
0000008023,00000,0.00,0.00,575.00
0000008023,06100,15.83,0.00,0.00
0000008024,00000,0.00,0.00,13630.91
0000008024,06100,673.57,0.00,0.00
0000008025,00000,0.00,0.00,4000.00
0000008026,00000,0.00,0.00,76841.38
0000008026,15401,39.65,0.00,0.00
0000008027,00000,0.00,0.00,7788.95
0000008028,00000,0.00,0.00,2303.43
0000008029,00000,0.00,0.00,378.96
0000008030,00000,0.00,0.00,3941.91
0000008031,00000,0.00,0.00,1594.68
0000008032,00000,0.00,0.00,546.80
0000008033,00000,0.00,0.00,6676.92
0000008034,00000,0.00,0.00,1627.40
0000008035,00000,0.00,0.00,1212.10
0000008036,00000,0.00,0.00,104945.91
0000008036,01800,178.77,0.00,0.00
0000008037,00400,1075.51,0.00,8355.51
0000008037,01800,0.00,0.00,2870.25
0000008037,06100,0.00,0.00,35880.42
0000008037,06101,0.00,0.00,52950.37
0000008037,07300,0.00,0.00,14351.25
0000008037,25001,0.00,0.00,22022.38
0000008037,25002,0.00,0.00,834.44
0000008038,00000,0.00,0.00,13289.04
0000008039,00400,41.97,0.00,0.00
0000008040,06100,336.31,0.00,0.00
0000008041,00401,103.60,0.00,756.10
0000008041,01800,0.00,0.00,1120.37
0000008041,06100,0.00,0.00,5220.47
0000008041,06101,0.00,0.00,10023.11
0000008041,08500,0.00,0.00,21660.78
0000008041,14800,0.00,0.00,348.30
0000008041,25001,0.00,0.00,-442.07
0000008042,00000,0.00,0.00,96879.82
0000008042,09600,72.95,0.00,0.00
0000008043,00000,0.00,0.00,3641.12
0000008044,00000,0.00,0.00,5891.31
0000008044,06101,730.43,0.00,0.00
0000008045,00000,0.00,0.00,3207.68
0000008046,00000,0.00,0.00,22451.25
0000008047,00000,0.00,0.00,6056.02
0000008048,00000,0.00,0.00,20000.00
0000008048,01800,60.67,0.00,0.00
0000008049,14800,332.73,0.00,0.00
0000008050,02450,0.00,0.00,27335.31
0000008050,06100,0.00,0.00,23143.38
0000008050,07400,0.00,0.00,24406.52
0000008050,09000,0.00,0.00,29287.83
0000008050,12000,451.83,0.00,4104.00
0000008050,15000,0.00,0.00,10738.87
0000008050,16000,0.00,0.00,7810.09
0000008050,25001,0.00,0.00,460.00
0000008050,25002,0.00,0.00,1380.00
0000008050,25003,0.00,0.00,1201.75
0000008050,25004,0.00,0.00,1515.41
0000008050,25005,0.00,0.00,694.60
0000008051,00401,0.00,0.00,917.70
0000008051,01800,0.00,0.00,1311.00
0000008051,06101,0.00,0.00,15778.00
0000008051,07460,0.00,0.00,2342.55
0000008051,08500,0.00,0.00,27494.20
0000008051,14800,0.00,0.00,575.00
0000008052,00000,0.00,0.00,3354.00
0000008053,00000,0.00,0.00,315.00
0000008054,00000,0.00,0.00,969.50
0000008055,00000,0.00,0.00,9374.00
0000008056,00000,0.00,0.00,3854.27
0000008057,00400,0.00,0.00,5327.56
0000008057,03300,145.50,0.00,895.50
0000008057,06100,0.00,0.00,31874.14
0000008057,06101,0.00,0.00,56155.31
0000008057,07410,0.00,0.00,15047.95
0000008057,08110,0.00,0.00,1079.91
0000008057,14800,0.00,0.00,4619.62
0000008057,25001,0.00,0.00,28961.00
0000008057,25002,0.00,0.00,6400.00
0000008058,00000,0.00,0.00,355.29
0000008059,00000,0.00,0.00,10601.58
0000008060,00000,0.00,0.00,12944.64
0000008060,01800,80.79,0.00,0.00
0000008061,00400,149.36,0.00,0.00
0000008062,00000,0.00,0.00,50041.22
0000008062,00400,146.60,0.00,0.00
0000008063,00000,0.00,0.00,46335.54
0000008063,00401,181.21,0.00,0.00
0000008064,02070,0.00,0.00,6177.80
0000008064,02450,0.00,0.00,17348.90
0000008064,06110,0.00,0.00,26631.70
0000008064,07400,0.00,0.00,12219.90
0000008064,09000,0.00,0.00,12390.10
0000008065,01800,287.72,0.00,2087.72
0000008065,02070,0.00,0.00,11157.33
0000008065,02315,0.00,0.00,1366.44
0000008065,02480,0.00,0.00,1389.60
0000008065,03000,0.00,0.00,1447.50
0000008065,03050,0.00,0.00,961.14
0000008065,05100,0.00,0.00,5095.20
0000008065,06100,0.00,0.00,15054.00
0000008065,06101,0.00,0.00,48664.95
0000008065,06170,0.00,0.00,2142.30
0000008065,09210,0.00,0.00,1667.52
0000008065,09510,0.00,0.00,3474.00
0000008065,09900,0.00,0.00,752.70
0000009001,00000,0.00,0.00,2056.43
0000009003,00000,0.00,0.00,7130.00
0000009004,00000,0.00,0.00,1500.00
0000009005,00000,0.00,0.00,26436.27
0000009005,00400,99.56,0.00,0.00
0000009006,00000,0.00,409.00,409.09
0000009007,00000,0.00,0.00,41324.14
0000009008,00000,0.00,0.00,12759.18
0000009009,00000,0.00,0.00,15108.50
0000009009,00401,41.16,0.00,0.00
0000009010,00000,0.00,0.00,2517.24
0000009011,00000,0.00,0.00,17325.00
0000009012,00000,0.00,0.00,12329.10
0000009013,00000,0.00,0.00,1625.00
0000009014,00000,0.00,0.00,22153.22
0000009015,00400,0.00,0.00,2366.00
0000009015,00401,0.00,0.00,3348.58
0000009015,01800,0.00,0.00,1709.68
0000009015,04000,0.00,0.00,1098.94
0000009015,06100,0.00,0.00,4053.76
0000009015,06101,0.00,0.00,20511.11
0000009015,08110,0.00,0.00,39317.60
0000009015,08150,0.00,0.00,20591.20
0000009015,08500,0.00,0.00,52497.76
0000009015,16000,0.00,0.00,582.40
0000009015,25001,0.00,0.00,1644.50
0000009015,25002,0.00,0.00,3450.00
0000009016,00000,0.00,0.00,11140.20
0000009017,00400,91.58,0.00,851.58
0000009017,00401,0.00,0.00,2192.40
0000009017,01800,0.00,0.00,1136.80
0000009017,03480,0.00,0.00,51663.24
0000009017,04000,0.00,0.00,9587.20
0000009017,06100,0.00,0.00,17812.70
0000009017,06101,0.00,0.00,28774.09
0000009017,07530,0.00,0.00,4443.03
0000009017,16000,0.00,0.00,1422.96
0000009017,25001,0.00,0.00,3013.63
0000009017,25002,0.00,0.00,2224.47
0000009017,25003,0.00,0.00,168.11
0000009017,25004,0.00,0.00,450.56
0000009017,25005,0.00,0.00,9840.04
0000009018,00000,0.00,0.00,12475.00
0000009019,00000,0.00,0.00,26766.05
0000009020,01800,0.00,0.00,690.00
0000009020,02315,0.00,0.00,1661.75
0000009020,03100,0.00,0.00,1725.00
0000009020,03200,0.00,0.00,517.50
0000009020,03300,0.00,0.00,3105.00
0000009020,06100,0.00,0.00,14484.25
0000009020,06101,0.00,0.00,22234.10
0000009020,06170,0.00,0.00,3921.50
0000009020,07100,0.00,0.00,172.50
0000009020,07200,0.00,0.00,258.75
0000009020,09900,0.00,0.00,1265.00
0000009021,00000,0.00,0.00,18500.00
0000009022,00000,0.00,0.00,872.68
0000009023,00000,0.00,0.00,1075.00
0000009024,00000,0.00,0.00,12018.51
0000009025,00000,0.00,0.00,11576.51
0000009026,00000,0.00,0.00,8339.04
0000009027,00000,0.00,0.00,6141.00
0000009028,00400,0.00,0.00,1013.60
0000009028,00401,0.00,0.00,384.72
0000009028,06100,0.00,0.00,1885.73
0000009028,06101,0.00,0.00,4094.99
0000009028,08560,0.00,0.00,11999.68
0000009028,11000,0.00,0.00,560.00
0000009029,00000,0.00,0.00,6672.75
0000009030,00400,184.16,0.00,2144.16
0000009030,00401,0.00,0.00,4187.83
0000009030,01800,0.00,0.00,547.00
0000009030,02300,0.00,0.00,5678.60
0000009030,02315,0.00,0.00,5480.94
0000009030,02750,0.00,0.00,1094.00
0000009030,02775,0.00,0.00,3681.90
0000009030,02820,0.00,0.00,7871.33
0000009030,03100,0.00,0.00,4069.68
0000009030,03150,0.00,0.00,1211.33
0000009030,03200,0.00,0.00,2833.46
0000009030,03300,0.00,0.00,7266.89
0000009030,03360,0.00,0.00,1166.99
0000009030,05500,0.00,0.00,4351.02
0000009030,06100,0.00,0.00,20161.84
0000009030,06400,0.00,0.00,9757.39
0000009030,07190,0.00,0.00,2064.28
0000009030,07210,0.00,0.00,6599.68
0000009030,07260,0.00,0.00,827.48
0000009030,07270,0.00,0.00,793.46
0000009030,07310,0.00,0.00,4182.96
0000009030,07450,0.00,0.00,4859.04
0000009030,07469,0.00,0.00,4923.00
0000009030,07620,0.00,0.00,4730.37
0000009030,07920,0.00,0.00,2078.88
0000009030,08100,0.00,0.00,11367.21
0000009030,08500,0.00,0.00,7261.97
0000009030,09200,0.00,0.00,7567.20
0000009030,09300,0.00,0.00,7439.20
0000009030,09910,0.00,0.00,4944.15
0000009030,10000,0.00,0.00,13671.44
0000009030,15001,0.00,0.00,11658.76
0000009030,15401,0.00,0.00,33038.80
0000009030,16000,0.00,0.00,23931.25
0000009030,25001,0.00,0.00,8829.39
0000009030,25002,0.00,0.00,5156.83
0000009030,25003,0.00,0.00,-5922.69
0000009031,00000,0.00,0.00,20396.88
0000009032,01430,0.00,0.00,5500.00
0000009032,03100,0.00,0.00,22245.00
0000009032,06100,0.00,0.00,12817.00
0000009032,06101,0.00,0.00,20000.00
0000009032,06170,0.00,0.00,4700.72
0000009032,07500,0.00,0.00,2800.00
0000009032,08000,0.00,0.00,13900.00
0000009033,00000,0.00,0.00,92.00
0000009034,00000,0.00,0.00,15701.95
0000009036,00000,0.00,0.00,17200.22
0000009037,00000,0.00,0.00,4868.44
0000009038,00000,0.00,0.00,135.87
0000009039,00000,0.00,0.00,451.95
0000009040,00000,0.00,0.00,7891.28
0000009041,00000,0.00,0.00,59873.25
0000009042,00000,0.00,0.00,6455.10
0000009043,00000,0.00,0.00,12096.77
0000009044,00000,0.00,0.00,18778.05
0000009045,00000,0.00,0.00,17046.00
0000009045,02315,37.45,0.00,0.00
0000009046,00000,0.00,0.00,833.02
0000009047,00000,0.00,0.00,476.22
0000009048,00000,0.00,0.00,14016.27
0000009049,00000,0.00,0.00,19058.25
0000009050,00000,0.00,0.00,29451.45
0000009051,00000,0.00,0.00,3963.29
0000009052,00000,0.00,0.00,301849.78
0000009052,00400,602.73,0.00,0.00
0000009053,00000,0.00,0.00,6606.75
0000009053,01800,28.79,0.00,0.00
0000009054,00000,0.00,0.00,9602.93
0000009055,00000,0.00,0.00,35674.96
0000009055,06101,4565.30,0.00,0.00
0000009056,00000,0.00,0.00,30688.00
0000009057,00400,0.00,0.00,823.49
0000009057,02315,0.00,0.00,3665.55
0000009057,03100,0.00,0.00,6106.18
0000009057,03200,0.00,0.00,1341.15
0000009057,03300,0.00,0.00,2805.29
0000009057,06100,0.00,0.00,14843.97
0000009057,06101,0.00,0.00,36526.79
0000009057,06170,0.00,0.00,11859.73
0000009057,06200,0.00,0.00,5392.32
0000009057,08100,0.00,0.00,7405.84
0000009057,08200,0.00,0.00,4565.63
0000009057,08500,0.00,0.00,1013.96
0000009057,09500,0.00,0.00,4373.35
0000009057,09900,0.00,0.00,887.67
0000009057,10000,0.00,0.00,1327.58
0000009057,25001,0.00,0.00,4116.37
0000009058,00000,0.00,0.00,19858.12
0000009059,00000,0.00,0.00,1744.03
0000009060,00000,0.00,0.00,16515.15
0000009061,00000,0.00,0.00,24765.20
0000009062,00000,0.00,0.00,6953.60
0000009063,00000,0.00,0.00,104.32
0000009064,00000,0.00,0.00,23001.31
0000009065,00000,0.00,0.00,19826.32
0000009066,00000,0.00,0.00,3790.44
0000009067,00000,0.00,0.00,59329.92
0000009067,01800,22.01,0.00,0.00
0000009068,00400,38.91,0.00,763.91
0000009068,00401,0.00,0.00,527.85
0000009068,01800,0.00,0.00,686.21
0000009068,02300,0.00,0.00,2639.25
0000009068,07400,0.00,0.00,22108.99
0000009068,07760,0.00,0.00,844.56
0000009068,08120,0.00,0.00,20228.17
0000009068,11000,0.00,0.00,1266.84
0000009069,00000,0.00,0.00,10400.88
0000009069,00400,56.36,0.00,0.00
0000009070,00000,0.00,0.00,5099.46
0000009071,00000,0.00,0.00,12000.00
0000009072,00000,0.00,0.00,2817.63
0000009073,00000,0.00,0.00,1641.25
0000009074,00000,0.00,0.00,10113.32
0000009075,00000,0.00,0.00,4674.03
0000009076,00000,0.00,0.00,7048.01
0000009077,00000,0.00,0.00,7809.00
0000009077,06100,509.41,0.00,0.00
0000009078,00000,0.00,0.00,377.50
0000009079,00400,0.00,0.00,1121.15
0000009079,00401,15.92,0.00,120.92
0000009079,01800,0.00,0.00,574.95
0000009079,02070,0.00,0.00,4181.47
0000009079,02300,0.00,0.00,297.71
0000009079,02315,0.00,0.00,1378.67
0000009079,02775,0.00,0.00,2464.24
0000009079,03200,0.00,0.00,1728.48
0000009079,03300,0.00,0.00,2130.19
0000009079,03360,0.00,0.00,720.04
0000009079,05500,0.00,0.00,14475.30
0000009079,10000,0.00,0.00,287.48
0000009079,25001,0.00,0.00,200.00
0000009079,25002,0.00,0.00,557.75
0000009080,00400,757.98,0.00,7703.98
0000009080,00401,0.00,0.00,6158.83
0000009080,01800,0.00,0.00,8756.66
0000009080,02070,0.00,0.00,17602.25
0000009080,02110,0.00,0.00,6280.05
0000009080,04000,0.00,0.00,2218.00
0000009080,05500,0.00,0.00,3273.77
0000009080,06100,0.00,0.00,3119.82
0000009080,07130,0.00,0.00,5956.66
0000009080,07210,0.00,0.00,116.97
0000009080,07620,0.00,0.00,1375.44
0000009080,07920,0.00,0.00,2013.50
0000009080,08100,0.00,0.00,5739.85
0000009080,09110,0.00,0.00,11331.04
0000009080,09130,0.00,0.00,9587.75
0000009080,09300,0.00,0.00,9892.28
0000009080,09910,0.00,0.00,5533.02
0000009080,10000,0.00,0.00,3917.00
0000009080,15001,0.00,0.00,97425.65
0000009080,15080,0.00,0.00,20516.50
0000009080,15300,0.00,0.00,1982.89
0000009080,15401,0.00,0.00,72434.34
0000009080,15905,0.00,0.00,10868.20
0000009080,16000,0.00,0.00,24749.55
0000009080,25001,0.00,0.00,2429.12
0000009080,25002,0.00,0.00,1723.74
0000009080,25003,0.00,0.00,1748.14
0000009080,25004,0.00,0.00,303.53
0000009080,25006,0.00,0.00,444.39
0000009080,25007,0.00,0.00,493.90
0000009080,25008,0.00,0.00,1265.64
0000009080,25009,0.00,0.00,252.99
0000009080,25010,0.00,0.00,1195.70
0000009080,25011,0.00,0.00,354.16
0000009080,25012,0.00,0.00,138.00
0000009080,25013,0.00,0.00,960.18
0000009080,25014,0.00,0.00,319.74
0000009080,25015,0.00,0.00,626.14
0000009080,25016,0.00,0.00,1166.00
0000009080,25017,0.00,0.00,2744.74
0000009080,25018,0.00,0.00,137.50
0000009080,25019,0.00,0.00,434.50
0000009081,00000,0.00,0.00,3301.51
0000009082,00400,0.00,0.00,224.00
0000009082,01800,0.00,0.00,336.00
0000009082,03300,0.00,0.00,560.00
0000009082,04000,0.00,0.00,1680.00
0000009082,06100,0.00,0.00,10324.16
0000009082,07500,0.00,0.00,1344.00
0000009082,08100,0.00,0.00,11200.00
0000009082,08500,0.00,0.00,9161.60
0000009082,25001,0.00,0.00,4595.85
0000009083,00000,0.00,0.00,8585.13
0000009085,00000,0.00,0.00,13103.31
0000009086,00000,0.00,0.00,26000.00
0000009087,01800,59.56,0.00,0.00
0000009088,00000,0.00,0.00,2763.00
0000009089,00400,203.08,0.00,1903.08
0000009089,00401,0.00,0.00,3028.73
0000009089,01800,0.00,0.00,1848.46
0000009089,02070,0.00,0.00,5014.08
0000009089,02300,0.00,0.00,1459.90
0000009089,02315,0.00,0.00,6260.73
0000009089,03100,0.00,0.00,2246.00
0000009089,03150,0.00,0.00,1409.17
0000009089,03200,0.00,0.00,3549.86
0000009089,03300,0.00,0.00,5816.02
0000009089,03360,0.00,0.00,1535.77
0000009089,06100,0.00,0.00,18603.74
0000009089,06400,0.00,0.00,550.33
0000009089,07190,0.00,0.00,614.00
0000009089,07210,0.00,0.00,5629.74
0000009089,07260,0.00,0.00,483.56
0000009089,07270,0.00,0.00,445.20
0000009089,07310,0.00,0.00,7096.64
0000009089,07469,0.00,0.00,8759.23
0000009089,07620,0.00,0.00,3383.46
0000009089,07920,0.00,0.00,1011.35
0000009089,08100,0.00,0.00,5622.05
0000009089,08500,0.00,0.00,2173.08
0000009089,09130,0.00,0.00,2986.33
0000009089,09200,0.00,0.00,12775.42
0000009089,09300,0.00,0.00,3587.99
0000009089,15001,0.00,0.00,16845.00
0000009089,15080,0.00,0.00,2470.60
0000009089,15401,0.00,0.00,8736.94
0000009089,15900,0.00,0.00,13476.00
0000009089,16000,0.00,0.00,12210.37
0000009089,25001,0.00,0.00,1320.00
0000009089,25002,0.00,0.00,187.40
0000009089,25003,0.00,0.00,575.00
0000009089,25004,0.00,0.00,155.25
0000009089,25005,0.00,0.00,1725.09
0000009089,25007,0.00,0.00,103.35
0000009090,00000,0.00,0.00,76497.24
0000009092,00000,0.00,0.00,-27257.37
0000009093,00000,0.00,0.00,39513.00
0000009093,01800,95.40,0.00,0.00
0000009094,00000,0.00,0.00,8859.36
0000009095,00000,0.00,0.00,7444.03
0000009096,00000,0.00,0.00,2744.62
0000009097,00000,0.00,0.00,35000.00
0000009098,00000,0.00,0.00,4588.08
0000010002,00000,0.00,0.00,54854.67
0000010002,01800,24.22,0.00,0.00
0000010003,01800,52.93,0.00,0.00
0000010004,00000,0.00,0.00,484.38
0000010005,00000,0.00,0.00,810.85
0000010007,00000,0.00,0.00,1650.00
0000010008,00000,0.00,0.00,0.00
0000010009,00000,0.00,0.00,17761.75
0000010009,01800,98.53,0.00,0.00
0000010010,00400,563.08,0.00,0.00
0000010011,00400,156.37,0.00,1476.37
0000010011,07200,0.00,0.00,1778.55
0000010011,07400,0.00,0.00,28437.36
0000010011,08200,0.00,0.00,531.95
0000010011,08500,0.00,0.00,20882.83
0000010011,25001,0.00,0.00,4198.67
0000010012,00000,0.00,0.00,1808.03
0000010013,00400,0.00,0.00,1823.36
0000010013,08200,0.00,0.00,23689.51
0000010013,08500,0.00,0.00,19999.88
0000010013,25001,0.00,0.00,60.00
0000010013,25002,0.00,0.00,346.96
0000010014,00000,0.00,0.00,15309.00
0000010014,06100,496.10,0.00,0.00
0000010015,05100,1058.20,0.00,0.00
0000010016,00000,0.00,0.00,10157.50
0000010017,00000,0.00,0.00,44404.65
0000010018,00000,0.00,0.00,2156.25
0000010019,00000,0.00,0.00,170011.21
0000010020,00400,0.00,0.00,1243.91
0000010020,02220,67.72,0.00,911.97
0000010020,02455,0.00,0.00,3471.55
0000010020,05400,0.00,0.00,19663.82
0000010020,05500,0.00,0.00,886.74
0000010020,13120,0.00,0.00,138363.00
0000010020,16000,0.00,0.00,434.08
0000010021,00000,0.00,0.00,4436.00
0000010023,00000,0.00,0.00,2011.53
0000010024,00000,0.00,0.00,44027.00
0000010024,02300,170.65,0.00,0.00
0000010026,00000,0.00,0.00,2122.40
0000010027,00000,0.00,0.00,879.78
0000010028,00000,0.00,0.00,2307.20
0000010029,00000,0.00,0.00,18637.00
0000010029,06100,726.53,0.00,0.00
0000010030,00000,0.00,0.00,402.48
0000010031,00000,0.00,0.00,7016.44
0000010032,00400,162.07,0.00,1928.81
0000010032,02070,0.00,0.00,7490.68
0000010032,08000,0.00,0.00,8519.67
0000010032,09610,0.00,0.00,2619.12
0000010032,09910,0.00,0.00,6702.76
0000010032,10600,0.00,0.00,18073.24
0000010032,15001,0.00,0.00,12338.24
0000010032,15150,0.00,0.00,654.78
0000010032,15300,0.00,0.00,2837.38
0000010032,15900,0.00,0.00,15223.64
0000010032,16000,0.00,0.00,11200.86
0000010032,25002,0.00,0.00,918.34
0000010032,25003,0.00,0.00,661.25
0000010032,25004,0.00,0.00,87.17
0000010032,25005,0.00,0.00,1753.53
0000010032,25006,0.00,0.00,496.90
0000010033,00000,0.00,0.00,16900.00
0000010033,06101,2496.00,0.00,0.00
0000010034,00400,1084.28,0.00,13333.78
0000010034,02070,0.00,0.00,14014.93
0000010034,02110,0.00,0.00,9343.29
0000010034,04050,0.00,0.00,36781.16
0000010034,04930,0.00,0.00,25359.41
0000010034,05500,0.00,0.00,40330.48
0000010034,06200,0.00,0.00,33379.45
0000010034,07530,0.00,0.00,24029.77
0000010034,08100,0.00,0.00,4511.34
0000010034,08120,0.00,0.00,6656.12
0000010034,08910,0.00,0.00,127055.79
0000010034,25001,0.00,0.00,29317.11
0000010034,25002,0.00,0.00,63227.62
0000010034,25003,0.00,0.00,440.00
0000010034,25004,0.00,0.00,-3339.00
0000010035,00000,0.00,0.00,1086.40
0000010036,00400,7415.28,0.00,64828.06
0000010036,02070,0.00,0.00,40878.76
0000010036,03000,0.00,0.00,4900.67
0000010036,04000,0.00,0.00,32763.97
0000010036,05000,0.00,0.00,597.65
0000010036,06000,0.00,0.00,16167.43
0000010036,07000,0.00,0.00,108302.42
0000010036,08000,0.00,0.00,191664.01
0000010036,09000,0.00,0.00,108190.06
0000010036,12000,0.00,0.00,24963.54
0000010036,25001,0.00,0.00,-78075.27
0000010036,25002,0.00,0.00,4758.50
0000010036,25003,0.00,0.00,2520.00
0000010036,25004,0.00,0.00,20221.00
0000010036,25005,0.00,0.00,-1965.00
0000010037,00400,0.00,0.00,66028.77
0000010037,01800,0.00,0.00,3000.00
0000010037,02070,0.00,0.00,22926.95
0000010037,04000,0.00,0.00,35000.00
0000010037,06000,0.00,0.00,56329.00
0000010037,07000,0.00,0.00,14400.00
0000010037,07400,0.00,0.00,38622.90
0000010037,07469,0.00,0.00,176688.00
0000010037,08000,0.00,0.00,77247.21
0000010037,09900,0.00,0.00,33287.00
0000010037,16000,0.00,0.00,3120.00
0000010037,25001,0.00,0.00,24895.00
0000010037,25002,0.00,0.00,193045.80
0000010037,25003,0.00,0.00,35022.00
0000010037,25004,0.00,0.00,6892.30
0000010038,00000,0.00,0.00,2884.62
0000010038,00400,26.34,0.00,0.00
0000010039,00000,0.00,0.00,6171.00
0000010040,00000,0.00,0.00,17275.75
0000010040,06100,284.84,0.00,0.00
0000010041,00400,0.00,0.00,9892.77
0000010041,00401,0.00,0.00,8736.00
0000010041,02070,1997.51,0.00,17107.50
0000010041,02630,0.00,0.00,24991.03
0000010041,03100,0.00,0.00,41700.69
0000010041,03110,0.00,0.00,23347.64
0000010041,04050,0.00,0.00,44638.95
0000010041,05500,0.00,0.00,91514.48
0000010041,06100,0.00,0.00,3695.43
0000010041,06400,0.00,0.00,58900.80
