Numéro du projet,Numéro du compte de G/L,Date de la transaction,Numéro séquentiel de la transaction,Montant réparti,Code d'activité,No identification unique,Transaction de facturation (T/F)
0000000001,34405,2009/10/03,E003397,5.31,00000,,FALSE
0000000001,34405,2009/10/03,E003408,3.71,00000,,FALSE
0000000001,34405,2009/10/17,E003438,2.66,06101,,FALSE
0000000001,34405,2009/10/31,E003472,1.95,06101,,FALSE
0000000001,34405,2010/05/01,E003789,1.59,06101,,FALSE
0000000001,34405,2010/05/15,E003814,2.65,06101,,FALSE
0000000001,34405,2010/06/26,E003899,2.12,06101,,FALSE
0000000001,34405,2010/09/25,E004091,0.89,06101,,FALSE
0000000001,34405,2011/04/02,E004727,1.03,00000,,FALSE
0000000001,34405,2011/12/03,E005498,0.70,06101,,FALSE
0000000001,34405,2012/05/19,E005927,0.86,00000,,FALSE
0000000001,34405,2012/05/19,E005928,1.13,06101,,FALSE
0000000001,34405,2012/09/15,E006367,7.90,06101,,FALSE
0000000001,34405,2013/08/24,E007469,2.69,06101,,FALSE
0000000001,34405,2013/10/05,E007627,1.05,06101,,FALSE
0000000001,34405,2013/10/12,E007671,2.12,06101,,FALSE
0000000001,34405,2013/10/12,E007674,2.55,06101,,FALSE
0000000001,34405,2013/11/23,E007867,0.85,06101,,FALSE
0000000001,34405,2013/11/30,E007886,6.49,06101,,FALSE
0000000001,34405,2013/11/30,E007905,6.21,06101,,FALSE
0000000001,34405,2013/12/14,E007967,1.70,06101,,FALSE
0000000001,34405,2013/12/21,E007985,0.40,06101,,FALSE
0000000001,34405,2014/01/11,E008022,2.82,06101,,FALSE
0000000001,34405,2014/01/11,E008030,1.70,06101,,FALSE
0000000001,34405,2014/05/03,E008329,0.78,06101,,FALSE
0000000001,34405,2014/11/08,E008841,2.86,06101,,FALSE
0000000001,34405,2015/08/08,E009632,0.61,06101,,FALSE
0000000001,34405,2015/08/08,E009643,0.62,06101,,FALSE
0000000001,34405,2015/08/29,E009701,2.44,06101,,FALSE
0000000001,34405,2015/08/29,E009710,2.44,06101,,FALSE
0000000001,34405,2015/10/10,E009819,1.91,06101,,FALSE
0000000001,34405,2015/10/31,E009883,0.91,06101,,FALSE
0000000001,34405,2016/05/14,E010375,1.96,06101,,FALSE
0000000001,34405,2016/08/13,E010716,5.21,00000,,FALSE
0000000001,34405,2016/08/13,E010720,5.21,06101,,FALSE
0000000001,34405,2016/08/27,E010788,1.64,00000,,FALSE
0000000001,34405,2016/10/15,E011013,2.93,06101,,FALSE
0000000001,34405,2017/01/28,E011322,1.95,06101,,FALSE
0000000001,34405,2017/04/22,E011478,0.52,06101,,FALSE
0000000001,34405,2018/05/05,E012773,2.29,06101,,FALSE
0000000001,34405,2018/09/01,E013249,4.24,06101,,FALSE
0000000001,34405,2018/09/01,E013273,1.48,06101,,FALSE
0000000001,34405,2018/12/01,E013727,1.31,06101,,FALSE
0000000001,34405,2021/11/06,E017656,2.93,06101,,FALSE
0000000001,34405,2021/11/06,E017658,2.93,06101,,FALSE
0000000001,34405,2023/06/24,E019984,0.66,06101,,FALSE
0000000001,34405,2023/08/12,E020150,11.41,06101,,FALSE
0000000001,34405,2023/08/12,E020152,8.10,06101,,FALSE
0000000001,34405,2023/08/12,E020153,4.89,06101,,FALSE
0000000001,34405,2023/08/12,E020171,10.44,06101,,FALSE
0000000001,34405,2023/09/02,E020238,0.27,06101,,FALSE
0000000001,42122,2009/11/02,B011383,24.88,00000,,FALSE
0000000001,42135,2022/09/12,P055614,43.12,06100,,FALSE
0000001314,31300,2003/05/31,R000038,300.00,00000,,FALSE
0000001314,31300,2003/06/01,R000052,390.00,00000,,FALSE
0000001314,31300,2003/12/01,R000131,300.00,00000,,FALSE
0000001314,31300,2004/01/01,R000133,410.00,00000,,FALSE
0000001314,31300,2004/01/28,R000134,550.00,00000,,FALSE
0000001314,31300,2004/02/01,R000138,300.00,00000,,FALSE
0000001314,31300,2004/02/28,R000139,300.00,00000,,FALSE
0000001314,31300,2004/03/01,R000140,300.00,00000,,FALSE
0000001314,31300,2004/04/01,R000146,550.00,00000,,FALSE
0000001314,31300,2004/04/01,R000149,300.00,00000,,FALSE
0000001314,31300,2004/05/01,R000175,410.00,00000,,FALSE
0000001314,31300,2004/06/01,R000194,300.00,00000,,FALSE
0000001314,31300,2004/11/01,R000269,300.00,00000,,FALSE
0000001314,31300,2004/12/01,R000280,300.00,00000,,FALSE
0000001314,31300,2005/01/01,R000290,300.00,00000,,FALSE
0000001314,31300,2005/01/01,R000291,430.00,00000,,FALSE
0000001314,31300,2005/02/28,R000295,300.00,00000,,FALSE
0000001314,31300,2005/03/30,R000297,450.00,00000,,FALSE
0000001314,31300,2005/04/01,R000302,198.00,00000,,FALSE
0000001314,31300,2005/05/01,R000319,430.00,00000,,FALSE
0000001314,31300,2005/06/01,R000335,300.00,00000,,FALSE
0000001314,31300,2005/12/01,R000437,332.51,00000,,FALSE
0000001314,31300,2005/12/01,R000456,332.51,00000,,FALSE
0000001314,31300,2006/01/23,R000461,332.51,00000,,FALSE
0000001314,31300,2006/01/31,R000467,494.50,00000,,FALSE
0000001314,31300,2006/02/01,R000475,332.51,00000,,FALSE
0000001314,31300,2006/04/01,R000488,332.51,00000,,FALSE
0000001314,31300,2006/04/01,R000489,15.00,00000,,FALSE
0000001314,31300,2006/04/30,R000493,494.50,00000,,FALSE
0000001314,31300,2006/06/01,R000509,332.51,00000,,FALSE
0000001314,33200,2006/05/09,B005356,43.47,00000,,FALSE
0000001314,33200,2004/11/01,P003984,6.00,00000,,FALSE
0000001314,33200,2004/12/08,P004064,102.82,06100,,FALSE
0000001314,33200,2005/03/01,P004358,39.93,00000,,FALSE
0000001314,33200,2005/03/01,P004359,17.88,00000,,FALSE
0000001314,34100,2003/05/24,E000141,208.00,00000,,FALSE
0000001314,34100,2004/02/14,E000478,145.60,00000,,FALSE
0000001314,34100,2004/04/24,E000536,54.08,00000,,FALSE
0000001314,34100,2004/12/18,E000872,109.20,00000,,FALSE
0000001314,34100,2005/01/08,E000879,219.66,00000,,FALSE
0000001314,34100,2005/01/15,E000890,135.79,00000,,FALSE
0000001314,34100,2005/11/26,E001299,111.83,00000,,FALSE
0000001314,34100,2006/04/08,E001442,63.90,00000,,FALSE
0000001314,34100,2006/05/06,E001486,123.81,00000,,FALSE
0000001314,34200,2003/05/24,E000141,31.01,00000,,FALSE
0000001314,34200,2004/02/14,E000478,19.56,00000,,FALSE
0000001314,34200,2004/04/24,E000536,5.83,00000,,FALSE
0000001314,34200,2004/12/18,E000872,15.11,00000,,FALSE
0000001314,34200,2005/01/08,E000879,32.44,00000,,FALSE
0000001314,34200,2005/01/15,E000890,18.80,00000,,FALSE
0000001314,34200,2005/11/26,E001299,14.88,00000,,FALSE
0000001314,34200,2006/04/08,E001442,8.40,00000,,FALSE
0000001314,34200,2006/05/06,E001486,19.06,00000,,FALSE
0000001314,42125,2003/12/30,P001907,18.69,00000,,FALSE
0000001314,42125,2003/12/11,P001908,15.65,00000,,FALSE
0000001314,42125,2004/02/02,P002178,32.17,00000,,FALSE
0000001314,42125,2005/04/01,P004333,37.21,00000,,FALSE
0000001314,42125,2006/01/30,P006145,8.61,00000,,FALSE
0000001314,42125,2006/01/12,P006146,40.07,00000,,FALSE
0000001314,42130,2003/12/02,P001832,21.99,00000,,FALSE
0000001314,42130,2003/12/01,P001893,45.67,00000,,FALSE
0000001314,42130,2004/12/06,P004057,8.98,00000,,FALSE
0000001314,42130,2004/12/15,P004065,231.75,00000,,FALSE
0000001314,42140,2003/12/18,B001668,460.00,00000,,FALSE
0000001314,43100,2003/11/29,E000388,374.40,06101,,FALSE
0000001314,43100,2003/12/13,E000413,54.60,00000,,FALSE
0000001314,43100,2003/12/20,E000419,249.60,00000,,FALSE
0000001314,43100,2004/01/10,E000427,312.00,06101,,FALSE
0000001314,43100,2004/02/14,E000480,148.20,00000,,FALSE
0000001314,43100,2004/03/27,E000513,85.80,00000,,FALSE
0000001314,43100,2004/12/04,E000857,234.00,00000,,FALSE
0000001314,43100,2004/12/11,E000867,339.30,00000,,FALSE
0000001314,43200,2003/11/29,E000388,58.47,06101,,FALSE
0000001314,43200,2003/12/13,E000413,6.31,00000,,FALSE
0000001314,43200,2003/12/20,E000419,37.88,00000,,FALSE
0000001314,43200,2004/01/10,E000427,49.37,06101,,FALSE
0000001314,43200,2004/02/14,E000480,21.69,00000,,FALSE
0000001314,43200,2004/03/27,E000513,11.17,00000,,FALSE
0000001314,43200,2004/12/04,E000857,39.09,00000,,FALSE
0000001314,43200,2004/12/11,E000867,53.98,00000,,FALSE
0000003001,31100,2003/03/25,R000014,11500.00,00000,,FALSE
0000003001,33200,2003/02/25,B000237,110.00,07400,,FALSE
0000003001,33200,2003/03/17,P000279,16.94,07400,,FALSE
0000003001,33200,2003/03/05,P000280,3131.65,07400,,FALSE
0000003001,33200,2003/03/04,P000281,-15.88,07400,,FALSE
0000003001,33200,2003/03/18,P000282,1974.70,07400,,FALSE
0000003001,33200,2003/03/19,P000283,52.25,07400,,FALSE
0000003001,33200,2003/03/19,P000284,84.52,07400,,FALSE
0000003001,33200,2003/03/04,P000285,552.65,07400,,FALSE
0000003001,33200,2003/03/14,P000286,85.50,07400,,FALSE
0000003001,33200,2003/03/12,P000297,26.95,07400,,FALSE
0000003001,33200,2003/03/20,P000318,4.00,07400,,FALSE
0000003001,33200,2003/03/25,P000346,23.85,07400,,FALSE
0000003001,33200,2003/03/20,P000359,14.00,07400,,FALSE
0000003001,33200,2003/03/21,P000362,-105.23,07400,,FALSE
0000003001,33200,2003/03/21,P000363,-1041.76,07400,,FALSE
0000003001,33200,2003/03/21,P000364,191.10,07400,,FALSE
0000003001,33600,2003/04/14,P000318-02,0.14,00000,,FALSE
0000003001,34100,2003/03/08,E000039,429.76,06101,,FALSE
0000003001,34100,2003/03/08,E000040,756.80,06101,,FALSE
0000003001,34100,2003/03/08,E000044,124.80,06101,,FALSE
0000003001,34100,2003/03/15,E000048,429.76,06101,,FALSE
0000003001,34100,2003/03/15,E000049,302.72,06101,,FALSE
0000003001,34100,2003/03/15,E000053,1100.74,06101,,FALSE
0000003001,34100,2003/03/22,E000055,644.64,06101,,FALSE
0000003001,34100,2003/03/22,E000056,454.08,06101,,FALSE
0000003001,34100,2003/03/29,E000064,70.72,06101,,FALSE
0000003001,34100,2003/03/29,E000065,110.07,06101,,FALSE
0000003001,34200,2003/03/08,E000039,91.42,06101,,FALSE
0000003001,34200,2003/03/08,E000040,192.35,06101,,FALSE
0000003001,34200,2003/03/08,E000044,12.55,06101,,FALSE
0000003001,34200,2003/03/15,E000048,91.42,06101,,FALSE
0000003001,34200,2003/03/15,E000049,76.79,06101,,FALSE
0000003001,34200,2003/03/15,E000053,250.69,06101,,FALSE
0000003001,34200,2003/03/22,E000055,137.12,06101,,FALSE
0000003001,34200,2003/03/22,E000056,115.41,06101,,FALSE
0000003001,34200,2003/03/29,E000064,16.60,06101,,FALSE
0000003001,34200,2003/03/29,E000065,25.06,06101,,FALSE
0000003001,34300,2003/03/08,E000039,48.69,06101,,FALSE
0000003001,34300,2003/03/08,E000040,85.19,06101,,FALSE
0000003001,34300,2003/03/15,E000048,48.69,06101,,FALSE
0000003001,34300,2003/03/15,E000049,34.08,06101,,FALSE
0000003001,34300,2003/03/22,E000055,73.03,06101,,FALSE
0000003001,34300,2003/03/22,E000056,51.12,06101,,FALSE
0000003001,34400,2003/03/08,E000039,8.96,06101,,FALSE
0000003001,34400,2003/03/08,E000040,14.35,06101,,FALSE
0000003001,34400,2003/03/15,E000048,8.96,06101,,FALSE
0000003001,34400,2003/03/15,E000049,5.74,06101,,FALSE
0000003001,34400,2003/03/22,E000055,13.44,06101,,FALSE
0000003001,34400,2003/03/22,E000056,8.61,06101,,FALSE
0000003002,31200,2003/04/30,R000023,6682.03,00000,,FALSE
0000003002,31200,2003/04/30,R000024,119.00,00000,,FALSE
0000003002,31200,2003/08/01,R000077,133.89,00000,,FALSE
0000003002,33200,2003/04/30,P000441,21.61,06100,,FALSE
0000003002,33200,2003/04/29,P000442,1761.14,07400,,FALSE
0000003002,33200,2003/04/29,P000443,10.47,06100,,FALSE
0000003002,33200,2003/04/29,P000444,55.99,07400,,FALSE
0000003002,33200,2003/04/29,P000445,129.55,07400,,FALSE
0000003002,33200,2003/04/30,P000446,17.90,07400,,FALSE
0000003002,33500,2003/02/12,P000157,2750.01,15400,,FALSE
0000003002,33500,2003/06/01,P000794,1250.00,07330,,FALSE
0000003002,33600,2003/05/10,P000446-02,0.62,00000,,FALSE
0000003003,31100,2003/03/31,R000015,28715.32,00000,,FALSE
0000003003,31100,2003/07/01,R000069,37357.27,00000,,FALSE
0000003003,31100,2003/07/01,R000070,8954.07,00000,,FALSE
0000003003,31100,2003/08/01,R000075,-8954.07,00000,,FALSE
0000003003,31100,2003/08/01,R000076,3024.71,00000,,FALSE
0000003003,33200,2003/02/26,P000208,64.55,06100,,FALSE
0000003003,33200,2003/03/01,P000264,150.00,01800,,FALSE
0000003003,33200,2003/03/14,P000272,138.70,06100,,FALSE
0000003003,33200,2003/03/14,P000273,179.92,06100,,FALSE
0000003003,33200,2003/03/18,P000274,393.21,06100,,FALSE
0000003003,33200,2003/03/19,P000275,-3.95,06100,,FALSE
0000003003,33200,2003/03/19,P000276,125.10,06100,,FALSE
0000003003,33200,2003/03/15,P000277,21.61,06100,,FALSE
0000003003,33200,2003/03/17,P000278,76.32,06100,,FALSE
0000003003,33200,2003/03/11,P000298,7.98,06100,,FALSE
0000003003,33200,2003/03/21,P000302,271.42,06100,,FALSE
0000003003,33200,2003/03/29,P000304,-22.69,06100,,FALSE
0000003003,33200,2003/03/25,P000305,74.43,06100,,FALSE
0000003003,33200,2003/03/27,P000315,369.03,08500,,FALSE
0000003003,33200,2003/03/25,P000316,2099.06,07400,,FALSE
0000003003,33200,2003/03/21,P000317,23.76,06100,,FALSE
0000003003,33200,2003/03/26,P000332,369.10,07300,,FALSE
0000003003,33200,2003/03/31,P000333,21.61,06100,,FALSE
0000003003,33200,2003/03/31,P000334,20.71,06100,,FALSE
0000003003,33200,2003/03/31,P000335,24.18,06100,,FALSE
0000003003,33200,2003/03/28,P000336,3.50,06100,,FALSE
0000003003,33200,2003/03/27,P000337,83.95,07300,,FALSE
0000003003,33200,2003/03/27,P000338,40.67,07300,,FALSE
0000003003,33200,2003/03/28,P000339,88.73,09250,,FALSE
0000003003,33200,2003/03/28,P000340,53.15,07300,,FALSE
0000003003,33200,2003/03/27,P000341,91.17,06101,,FALSE
0000003003,33200,2003/03/27,P000341,383.28,07300,,FALSE
0000003003,33200,2003/03/27,P000341,303.05,09250,,FALSE
0000003003,33200,2003/03/27,P000342,10.40,06100,,FALSE
0000003003,33200,2003/03/27,P000343,44.73,06100,,FALSE
0000003003,33200,2003/03/25,P000344,-194.04,06100,,FALSE
0000003003,33200,2003/03/26,P000345,68.31,06100,,FALSE
0000003003,33200,2003/03/26,P000347,78.61,07300,,FALSE
0000003003,33200,2003/03/26,P000348,14.25,07300,,FALSE
0000003003,33200,2003/03/29,P000349,51.60,06100,,FALSE
0000003003,33200,2003/03/25,P000350,147.96,06100,,FALSE
0000003003,33200,2003/03/25,P000351,511.12,06100,,FALSE
0000003003,33200,2003/03/24,P000352,448.24,06100,,FALSE
0000003003,33200,2003/03/24,P000353,6.99,06100,,FALSE
0000003003,33200,2003/03/21,P000354,-101.04,06100,,FALSE
0000003003,33200,2003/03/21,P000355,284.53,06100,,FALSE
0000003003,33200,2003/03/21,P000356,3.49,06100,,FALSE
0000003003,33200,2003/03/20,P000357,25.79,09250,,FALSE
0000003003,33200,2003/03/20,P000358,23.75,06100,,FALSE
0000003003,33200,2003/03/19,P000360,28.45,06100,,FALSE
0000003003,33200,2003/03/21,P000361,402.67,06100,,FALSE
0000003003,33200,2003/03/21,P000365,2.99,06100,,FALSE
0000003003,33200,2003/03/24,P000366,259.35,06100,,FALSE
0000003003,33200,2003/03/31,P000367,112.37,09250,,FALSE
0000003003,33200,2003/03/21,P000368,4.00,06100,,FALSE
0000003003,33200,2003/03/26,P000371,1598.80,07400,,FALSE
0000003003,33200,2003/04/16,P000385,1775.00,01800,,FALSE
0000003003,33200,2003/04/16,P000386,-520.00,01800,,FALSE
0000003003,33200,2003/04/01,P000401,-40.67,06100,,FALSE
0000003003,33200,2003/04/01,P000402,-40.67,06100,,FALSE
0000003003,33200,2003/04/01,P000447,2.03,06100,,FALSE
0000003003,33200,2003/04/14,P000448,15.39,12000,,FALSE
0000003003,33200,2003/04/14,P000449,25.76,12000,,FALSE
0000003003,33200,2003/04/16,P000450,4.97,12000,,FALSE
0000003003,33200,2003/04/10,P000525,61.97,12000,,FALSE
0000003003,33200,2003/04/04,P000526,-14.17,06100,,FALSE
0000003003,33200,2003/04/04,P000527,-115.05,06100,,FALSE
0000003003,33200,2003/04/04,P000528,402.13,06100,,FALSE
0000003003,33200,2003/04/02,P000529,11.50,06100,,FALSE
0000003003,33200,2003/04/01,P000530,48.45,06100,,FALSE
0000003003,33200,2003/04/01,P000531,55.64,06100,,FALSE
0000003003,33200,2003/04/04,P000532,-47.88,06100,,FALSE
0000003003,33200,2003/04/07,P000533,11.88,06100,,FALSE
0000003003,33200,2003/04/08,P000534,309.25,12000,,FALSE
0000003003,33200,2003/04/12,P000535,91.78,12000,,FALSE
0000003003,33200,2003/04/15,P000536,17.49,06100,,FALSE
0000003003,33200,2003/04/15,P000537,-0.78,06100,,FALSE
0000003003,33200,2003/04/14,P000538,3.89,12000,,FALSE
0000003003,33200,2003/04/15,P000539,5.99,06100,,FALSE
0000003003,33200,2003/04/16,P000540,5.68,12000,,FALSE
0000003003,33200,2003/04/16,P000541,41.03,12000,,FALSE
0000003003,33200,2003/04/17,P000542,24.68,06100,,FALSE
0000003003,33200,2003/04/25,P000543,13.47,06100,,FALSE
0000003003,33200,2003/04/25,P000544,1.99,06100,,FALSE
0000003003,33200,2003/04/12,P000549,3.38,06100,,FALSE
0000003003,33200,2003/04/11,P000553,3.09,06100,,FALSE
0000003003,33200,2003/04/03,P000566,5.79,06100,,FALSE
0000003003,33200,2003/04/03,P000567,5.79,06100,,FALSE
0000003003,33200,2003/04/01,P000568,-30.98,06100,,FALSE
0000003003,33200,2003/04/30,P000570,0.76,06100,,FALSE
0000003003,33200,2003/04/08,P000571,6.75,06100,,FALSE
0000003003,33200,2003/04/03,P000572,83.13,06100,,FALSE
0000003003,33200,2003/04/16,P000581,17.53,06100,,FALSE
0000003003,33200,2003/05/13,P000596,2710.53,09600,,FALSE
0000003003,33200,2003/05/01,P000646,0.78,06100,,FALSE
0000003003,33200,2003/05/01,P000647,0.78,06100,,FALSE
0000003003,33500,2003/03/26,P000319,1700.00,07200,,FALSE
0000003003,33500,2003/04/15,P000380,2000.00,06101,,FALSE
0000003003,33500,2003/04/01,P000382,60.00,00000,,FALSE
0000003003,33500,2003/04/14,P000383,2600.00,09300,,FALSE
0000003003,33500,2003/04/11,P000389,3550.00,06400,,FALSE
0000003003,33500,2003/04/19,P000396,5525.00,06100,,FALSE
0000003003,33500,2003/04/17,P000405,555.92,15400,,FALSE
0000003003,33500,2003/04/24,P000409,4641.00,15600,,FALSE
0000003003,33500,2003/04/24,P000410,470.99,15600,,FALSE
0000003003,33500,2003/04/26,P000429,560.00,06100,,FALSE
0000003003,33500,2003/04/07,P000433,1326.00,09650,,FALSE
0000003003,33500,2003/05/01,P000607,703.75,15400,,FALSE
0000003003,33500,2003/05/01,P000608,750.00,15400,,FALSE
0000003003,33500,2003/05/01,P000609,3940.00,16000,,FALSE
0000003003,33500,2003/05/01,P000610,268.68,15400,,FALSE
0000003003,33500,2003/05/01,P000611,180.44,15400,,FALSE
0000003003,33500,2003/05/01,P000612,111.63,15400,,FALSE
0000003003,33500,2003/05/14,P000613,187.79,16000,,FALSE
0000003003,33600,2003/04/14,P000317-02,0.82,00000,,FALSE
0000003003,33600,2003/05/10,P000447-02,0.07,00000,,FALSE
0000003003,33600,2003/05/10,P000448-02,0.53,00000,,FALSE
0000003003,33600,2003/05/10,P000449-02,0.89,00000,,FALSE
0000003003,33600,2003/05/10,P000450-02,0.17,00000,,FALSE
0000003003,34100,2003/03/08,E000039,644.64,06101,,FALSE
0000003003,34100,2003/03/08,E000042,65.12,06101,,FALSE
0000003003,34100,2003/03/08,E000044,499.20,06101,,FALSE
0000003003,34100,2003/03/15,E000048,644.64,06101,,FALSE
0000003003,34100,2003/03/15,E000049,454.08,06101,,FALSE
0000003003,34100,2003/03/15,E000051,65.12,06101,,FALSE
0000003003,34100,2003/03/15,E000054,624.00,06101,,FALSE
0000003003,34100,2003/03/22,E000055,429.76,06101,,FALSE
0000003003,34100,2003/03/22,E000056,302.72,06101,,FALSE
0000003003,34100,2003/03/29,E000064,636.48,06101,,FALSE
0000003003,34100,2003/03/29,E000065,990.66,06101,,FALSE
0000003003,34100,2003/03/29,E000066,499.20,06101,,FALSE
0000003003,34100,2003/04/05,E000069,608.40,06101,,FALSE
0000003003,34100,2003/04/05,E000070,707.20,06101,,FALSE
0000003003,34100,2003/04/05,E000071,499.20,06101,,FALSE
0000003003,34100,2003/04/19,E000089,309.40,06101,,FALSE
0000003003,34100,2003/04/19,E000090,199.68,06101,,FALSE
0000003003,34100,2003/05/31,E000150,331.28,06101,,FALSE
0000003003,34200,2003/03/08,E000039,137.12,06101,,FALSE
0000003003,34200,2003/03/08,E000042,27.47,06101,,FALSE
0000003003,34200,2003/03/08,E000044,50.20,06101,,FALSE
0000003003,34200,2003/03/15,E000048,137.12,06101,,FALSE
0000003003,34200,2003/03/15,E000049,115.18,06101,,FALSE
0000003003,34200,2003/03/15,E000051,27.47,06101,,FALSE
0000003003,34200,2003/03/15,E000054,62.75,06101,,FALSE
0000003003,34200,2003/03/22,E000055,91.42,06101,,FALSE
0000003003,34200,2003/03/22,E000056,76.94,06101,,FALSE
0000003003,34200,2003/03/29,E000064,149.43,06101,,FALSE
0000003003,34200,2003/03/29,E000065,225.63,06101,,FALSE
0000003003,34200,2003/03/29,E000066,49.53,06101,,FALSE
0000003003,34200,2003/04/05,E000069,142.38,06101,,FALSE
0000003003,34200,2003/04/05,E000070,166.03,06101,,FALSE
0000003003,34200,2003/04/05,E000071,49.53,06101,,FALSE
0000003003,34200,2003/04/19,E000089,72.63,06101,,FALSE
0000003003,34200,2003/04/19,E000090,20.19,06101,,FALSE
0000003003,34200,2003/05/31,E000150,150.76,06101,,FALSE
0000003003,34300,2003/03/08,E000039,73.03,06101,,FALSE
0000003003,34300,2003/03/08,E000042,7.30,06101,,FALSE
0000003003,34300,2003/03/15,E000048,73.03,06101,,FALSE
0000003003,34300,2003/03/15,E000049,51.12,06101,,FALSE
0000003003,34300,2003/03/15,E000051,7.30,06101,,FALSE
0000003003,34300,2003/03/22,E000055,48.69,06101,,FALSE
0000003003,34300,2003/03/22,E000056,34.08,06101,,FALSE
0000003003,34300,2003/05/31,E000150,37.39,06101,,FALSE
0000003003,34400,2003/03/08,E000039,13.44,06101,,FALSE
0000003003,34400,2003/03/08,E000042,1.97,06101,,FALSE
0000003003,34400,2003/03/15,E000048,13.44,06101,,FALSE
0000003003,34400,2003/03/15,E000049,8.61,06101,,FALSE
0000003003,34400,2003/03/15,E000051,1.97,06101,,FALSE
0000003003,34400,2003/03/22,E000055,8.96,06101,,FALSE
0000003003,34400,2003/03/22,E000056,5.74,06101,,FALSE
0000003003,34400,2003/05/31,E000150,9.24,06101,,FALSE
0000003004,31100,2003/04/08,R000019,21872.90,00000,,FALSE
0000003004,33200,2003/02/24,P000159,46.87,00000,,FALSE
0000003004,33200,2003/02/21,P000160,9.85,00000,,FALSE
0000003004,33200,2003/02/28,P000161,7.21,00000,,FALSE
0000003004,33200,2003/02/28,P000162,2.74,00000,,FALSE
0000003004,33200,2003/02/25,P000163,1.37,00000,,FALSE
0000003004,33200,2003/02/25,P000164,4.10,00000,,FALSE
0000003004,33200,2003/02/20,P000165,29.95,00000,,FALSE
0000003004,33200,2003/02/05,P000166,4.44,00000,,FALSE
0000003004,33200,2003/02/21,P000169,28.95,00000,,FALSE
0000003004,33200,2003/02/19,P000170,29.63,00000,,FALSE
0000003004,33200,2003/02/28,P000173,52.06,00000,,FALSE
0000003004,33200,2003/02/20,P000174,30.85,00000,,FALSE
0000003004,33200,2003/02/20,P000175,3.89,00000,,FALSE
